ID,poi shape,poi_type,coordinate,longitude,latitude
1506,Point,attraction," 18.9199258, 47.3772729 ",18.9199258,47.3772729
1507,Point,hotel," 19.061098, 47.4900949 ",19.061098,47.4900949
1509,Point,gallery," 19.0223162, 47.5056964 ",19.0223162,47.5056964
1512,Point,hostel," 19.05901, 47.493877 ",19.05901,47.493877
1513,Point,information," 18.948891, 47.4088334 ",18.948891,47.4088334
1514,Point,information," 18.9368685, 47.4111565 ",18.9368685,47.4111565
1515,Point,information," 18.932396, 47.4139043 ",18.932396,47.4139043
1516,Point,information," 18.9341855, 47.4122249 ",18.9341855,47.4122249
1518,Point,attraction," 18.951781, 47.4077067 ",18.951781,47.4077067
1519,Point,hotel," 19.0911581, 47.4764689 ",19.0911581,47.4764689
1520,Point,gallery," 19.0317636, 47.4647823 ",19.0317636,47.4647823
1523,Point,information," 18.974371, 47.6389385 ",18.974371,47.6389385
1524,Point,information," 18.9748348, 47.6370896 ",18.9748348,47.6370896
1525,Point,information," 18.9770479, 47.6267812 ",18.9770479,47.6267812
1530,Point,information," 19.0074224, 47.6108328 ",19.0074224,47.6108328
1531,Point,information," 19.0074503, 47.6108173 ",19.0074503,47.6108173
1532,Point,information," 19.0104847, 47.6096423 ",19.0104847,47.6096423
1533,Point,information," 18.9982466, 47.6144766 ",18.9982466,47.6144766
1537,Point,information," 19.0601629, 47.4928906 ",19.0601629,47.4928906
1538,Point,information," 19.1517326, 47.5429152 ",19.1517326,47.5429152
1539,Point,information," 19.1510177, 47.5432452 ",19.1510177,47.5432452
1540,Point,information," 19.1502613, 47.5437239 ",19.1502613,47.5437239
1541,Point,information," 19.149226, 47.544255 ",19.149226,47.544255
1542,Point,information," 19.148778, 47.544946 ",19.148778,47.544946
1543,Point,information," 19.1491608, 47.5452369 ",19.1491608,47.5452369
1544,Point,information," 19.1496335, 47.5449444 ",19.1496335,47.5449444
1545,Point,information," 19.1494651, 47.545117 ",19.1494651,47.545117
1546,Point,information," 19.1489918, 47.545301 ",19.1489918,47.545301
1547,Point,information," 19.1490568, 47.5443719 ",19.1490568,47.5443719
1548,Point,information," 19.1503914, 47.5436508 ",19.1503914,47.5436508
1549,Point,information," 19.1471424, 47.5450894 ",19.1471424,47.5450894
1552,Point,attraction," 19.0575331, 47.5111193 ",19.0575331,47.5111193
1558,Point,information," 19.2454431, 47.5077333 ",19.2454431,47.5077333
1562,Point,information," 19.0063979, 47.5401561 ",19.0063979,47.5401561
1572,Point,attraction," 19.3997484, 47.6010043 ",19.3997484,47.6010043
1574,Point,information," 18.9906714, 47.5383099 ",18.9906714,47.5383099
1575,Point,information," 18.9908555, 47.5379458 ",18.9908555,47.5379458
1576,Point,information," 18.9910923, 47.5376373 ",18.9910923,47.5376373
1579,Point,gallery," 19.0599513, 47.4897151 ",19.0599513,47.4897151
1581,Point,information," 18.92886, 47.55845 ",18.92886,47.55845
1582,Point,information," 18.9289, 47.560283 ",18.9289,47.560283
1583,Point,information," 18.931967, 47.55895 ",18.931967,47.55895
1584,Point,information," 18.9348, 47.559867 ",18.9348,47.559867
1585,Point,information," 18.9368346, 47.5593457 ",18.9368346,47.5593457
1587,Point,information," 19.255169, 47.480736 ",19.255169,47.480736
1589,Point,information," 18.9323261, 47.4686651 ",18.9323261,47.4686651
1590,Point,information," 18.9289681, 47.4710239 ",18.9289681,47.4710239
1593,Point,hostel," 19.0597638, 47.5051566 ",19.0597638,47.5051566
1595,Point,information," 18.958916, 47.538293 ",18.958916,47.538293
1596,Point,information," 18.959447, 47.537204 ",18.959447,47.537204
1597,Point,information," 18.958563, 47.537788 ",18.958563,47.537788
1598,Point,information," 18.957955, 47.538269 ",18.957955,47.538269
1599,Point,information," 18.95853, 47.538392 ",18.95853,47.538392
1600,Point,information," 18.960128, 47.537985 ",18.960128,47.537985
1601,Point,information," 18.961155, 47.537657 ",18.961155,47.537657
1602,Point,information," 18.962245, 47.537239 ",18.962245,47.537239
1603,Point,information," 18.963383, 47.537224 ",18.963383,47.537224
1604,Point,information," 18.964341, 47.537458 ",18.964341,47.537458
1605,Point,information," 18.96525, 47.537058 ",18.96525,47.537058
1606,Point,information," 18.965742, 47.536685 ",18.965742,47.536685
1607,Point,information," 18.8734858, 47.4014394 ",18.8734858,47.4014394
1608,Point,information," 18.8739308, 47.4011956 ",18.8739308,47.4011956
1609,Point,information," 18.8740261, 47.4013276 ",18.8740261,47.4013276
1610,Point,attraction," 19.0572945, 47.4881688 ",19.0572945,47.4881688
1611,Point,information," 18.8767814, 47.3948417 ",18.8767814,47.3948417
1612,Point,attraction," 18.8768681, 47.3951954 ",18.8768681,47.3951954
1613,Point,information," 18.876668, 47.3949537 ",18.876668,47.3949537
1614,Point,information," 18.8768677, 47.3950587 ",18.8768677,47.3950587
1615,Point,information," 18.8769938, 47.3951576 ",18.8769938,47.3951576
1616,Point,information," 18.9391935, 47.4743532 ",18.9391935,47.4743532
1621,Point,attraction," 18.9814921, 47.6293048 ",18.9814921,47.6293048
1622,Point,information," 19.2529496, 47.5086852 ",19.2529496,47.5086852
1624,Point,information," 18.964511, 47.633855 ",18.964511,47.633855
1625,Point,information," 18.965427, 47.633592 ",18.965427,47.633592
1626,Point,information," 18.960477, 47.63708 ",18.960477,47.63708
1627,Point,information," 18.972762, 47.63431 ",18.972762,47.63431
1628,Point,information," 18.958176, 47.638625 ",18.958176,47.638625
1629,Point,information," 18.955318, 47.640276 ",18.955318,47.640276
1630,Point,information," 18.977707, 47.640415 ",18.977707,47.640415
1631,Point,information," 18.962858, 47.634796 ",18.962858,47.634796
1635,Point,gallery," 19.0706096, 47.4874611 ",19.0706096,47.4874611
1641,Point,museum," 18.902164, 47.468036 ",18.902164,47.468036
1645,Point,guest_house," 18.915002, 47.5088246 ",18.915002,47.5088246
1646,Point,attraction," 18.9381368, 47.5195818 ",18.9381368,47.5195818
1650,Point,museum," 18.958319, 47.460546 ",18.958319,47.460546
1651,Point,information," 18.86755, 47.553217 ",18.86755,47.553217
1654,Point,information," 18.9635, 47.469383 ",18.9635,47.469383
1655,Point,information," 18.963333, 47.4696 ",18.963333,47.4696
1656,Point,information," 18.966067, 47.4699 ",18.966067,47.4699
1657,Point,information," 18.963733, 47.469917 ",18.963733,47.469917
1658,Point,information," 18.964867, 47.469933 ",18.964867,47.469933
1659,Point,information," 18.965133, 47.469933 ",18.965133,47.469933
1660,Point,information," 18.964533, 47.469967 ",18.964533,47.469967
1661,Point,information," 18.964133, 47.47 ",18.964133,47.47
1662,Point,information," 18.963267, 47.470117 ",18.963267,47.470117
1663,Point,information," 18.964817, 47.470233 ",18.964817,47.470233
1664,Point,information," 18.964283, 47.470333 ",18.964283,47.470333
1673,Point,museum," 19.0338614, 47.4996592 ",19.0338614,47.4996592
1674,Point,hotel," 19.1041678, 47.5046927 ",19.1041678,47.5046927
1678,Point,information," 18.8845, 47.612067 ",18.8845,47.612067
1681,Point,guest_house," 19.0201234, 47.6032417 ",19.0201234,47.6032417
1683,Point,museum," 18.990738, 47.608104 ",18.990738,47.608104
1685,Point,guest_house," 18.903967, 47.607983 ",18.903967,47.607983
1686,Point,guest_house," 18.902933, 47.604633 ",18.902933,47.604633
1687,Point,guest_house," 18.89737, 47.60976 ",18.89737,47.60976
1696,Point,information," 18.8821, 47.608867 ",18.8821,47.608867
1697,Point,information," 18.872633, 47.607767 ",18.872633,47.607767
1698,Point,information," 18.866483, 47.61115 ",18.866483,47.61115
1699,Point,information," 18.87835, 47.61225 ",18.87835,47.61225
1700,Point,attraction," 19.2534499, 47.6312149 ",19.2534499,47.6312149
1701,Point,attraction," 19.2532828, 47.6316544 ",19.2532828,47.6316544
1702,Point,attraction," 19.2534233, 47.6317003 ",19.2534233,47.6317003
1703,Point,attraction," 19.2554159, 47.6315826 ",19.2554159,47.6315826
1704,Point,attraction," 19.256463, 47.6321733 ",19.256463,47.6321733
1705,Point,attraction," 19.2565613, 47.6299783 ",19.2565613,47.6299783
1706,Point,attraction," 19.2559312, 47.6305005 ",19.2559312,47.6305005
1708,Point,information," 18.990869, 47.570367 ",18.990869,47.570367
1709,Point,information," 18.984414, 47.57498 ",18.984414,47.57498
1716,Point,hotel," 19.0662955, 47.5736247 ",19.0662955,47.5736247
1717,Point,information," 19.001023, 47.580879 ",19.001023,47.580879
1721,Point,information," 19.042538, 47.574797 ",19.042538,47.574797
1722,Point,information," 19.038596, 47.577537 ",19.038596,47.577537
1723,Point,information," 19.036308, 47.579744 ",19.036308,47.579744
1724,Point,information," 19.042195, 47.576499 ",19.042195,47.576499
1725,Point,information," 19.045038, 47.566996 ",19.045038,47.566996
1726,Point,information," 18.9792755, 47.6220956 ",18.9792755,47.6220956
1729,Point,guest_house," 19.079983, 47.349983 ",19.079983,47.349983
1732,Point,guest_house," 19.038867, 47.353033 ",19.038867,47.353033
1736,Point,information," 19.0454021, 47.5416447 ",19.0454021,47.5416447
1737,Point,information," 19.211196, 47.620223 ",19.211196,47.620223
1738,Point,information," 19.211, 47.626 ",19.211,47.626
1739,Point,information," 19.20795, 47.623833 ",19.20795,47.623833
1740,Point,information," 19.215067, 47.621817 ",19.215067,47.621817
1741,Point,information," 19.217467, 47.6221 ",19.217467,47.6221
1742,Point,information," 19.220267, 47.620583 ",19.220267,47.620583
1743,Point,information," 19.219217, 47.622383 ",19.219217,47.622383
1744,Point,information," 19.21645, 47.622733 ",19.21645,47.622733
1745,Point,information," 19.21155, 47.6272 ",19.21155,47.6272
1746,Point,information," 19.21135, 47.6267 ",19.21135,47.6267
1747,Point,information," 19.267592, 47.395035 ",19.267592,47.395035
1748,Point,information," 19.265424, 47.393869 ",19.265424,47.393869
1749,Point,information," 19.265574, 47.392439 ",19.265574,47.392439
1750,Point,information," 19.265789, 47.390971 ",19.265789,47.390971
1753,Point,museum," 19.322633, 47.4419 ",19.322633,47.4419
1755,Point,guest_house," 19.3431, 47.62695 ",19.3431,47.62695
1764,Point,museum," 19.31556, 47.633824 ",19.31556,47.633824
1774,Point,museum," 19.0477455, 47.6187087 ",19.0477455,47.6187087
1782,Point,hotel," 19.121652, 47.537951 ",19.121652,47.537951
1783,Point,information," 19.0468843, 47.4873157 ",19.0468843,47.4873157
1787,Point,information," 19.0441902, 47.4892375 ",19.0441902,47.4892375
1788,Point,information," 19.0367485, 47.4896992 ",19.0367485,47.4896992
1792,Point,information," 19.0366075, 47.4897935 ",19.0366075,47.4897935
1795,Point,information," 19.0514075, 47.4845918 ",19.0514075,47.4845918
1799,Point,information," 19.0451117, 47.490309 ",19.0451117,47.490309
1802,Point,gallery," 19.0308862, 47.5118117 ",19.0308862,47.5118117
1817,Point,information," 18.875669, 47.396262 ",18.875669,47.396262
1818,Point,information," 18.873245, 47.402051 ",18.873245,47.402051
1819,Point,information," 18.873203, 47.400133 ",18.873203,47.400133
1820,Point,information," 18.873287, 47.39975 ",18.873287,47.39975
1821,Point,information," 18.87491, 47.397723 ",18.87491,47.397723
1822,Point,information," 18.87554, 47.396541 ",18.87554,47.396541
1823,Point,guest_house," 19.1187444, 47.4276003 ",19.1187444,47.4276003
1824,Point,hostel," 19.0938082, 47.4463385 ",19.0938082,47.4463385
1825,Point,information," 19.0120003, 47.5267955 ",19.0120003,47.5267955
1826,Point,information," 19.0118183, 47.5265985 ",19.0118183,47.5265985
1827,Point,information," 19.0112902, 47.5266646 ",19.0112902,47.5266646
1828,Point,information," 19.00947, 47.5268626 ",19.00947,47.5268626
1829,Point,information," 19.0090699, 47.5268677 ",19.0090699,47.5268677
1830,Point,information," 19.0132203, 47.5268962 ",19.0132203,47.5268962
1831,Point,information," 19.0176209, 47.5269928 ",19.0176209,47.5269928
1834,Point,information," 19.0090969, 47.5268523 ",19.0090969,47.5268523
1835,Point,information," 19.0126928, 47.5269957 ",19.0126928,47.5269957
1837,Point,museum," 19.0507422, 47.4795832 ",19.0507422,47.4795832
1838,Point,gallery," 19.0504175, 47.4793479 ",19.0504175,47.4793479
1839,Point,gallery," 19.0499159, 47.479047 ",19.0499159,47.479047
1840,Point,museum," 19.1118006, 47.5242164 ",19.1118006,47.5242164
1841,Point,information," 18.9848655, 47.4349615 ",18.9848655,47.4349615
1842,Point,information," 18.9876364, 47.4373664 ",18.9876364,47.4373664
1844,Point,hostel," 19.0628067, 47.4978015 ",19.0628067,47.4978015
1845,Point,gallery," 19.0554983, 47.4905729 ",19.0554983,47.4905729
1846,Point,information," 18.9982598, 47.4269053 ",18.9982598,47.4269053
1847,Point,information," 18.9985816, 47.4270336 ",18.9985816,47.4270336
1848,Point,information," 18.9901039, 47.4223517 ",18.9901039,47.4223517
1849,Point,information," 18.9823158, 47.4224669 ",18.9823158,47.4224669
1850,Point,information," 18.9826315, 47.4227224 ",18.9826315,47.4227224
1851,Point,information," 18.9898853, 47.4234093 ",18.9898853,47.4234093
1852,Point,information," 18.9849175, 47.4235778 ",18.9849175,47.4235778
1853,Point,information," 18.9930717, 47.4245386 ",18.9930717,47.4245386
1854,Point,information," 18.9956656, 47.4254396 ",18.9956656,47.4254396
1855,Point,information," 18.9937049, 47.4255031 ",18.9937049,47.4255031
1856,Point,information," 18.9963185, 47.4255236 ",18.9963185,47.4255236
1857,Point,information," 18.993585, 47.424892 ",18.993585,47.424892
1858,Point,information," 18.9910968, 47.4229301 ",18.9910968,47.4229301
1859,Point,information," 18.9907066, 47.423074 ",18.9907066,47.423074
1860,Point,information," 18.9858112, 47.4239729 ",18.9858112,47.4239729
1861,Point,information," 18.9829962, 47.423024 ",18.9829962,47.423024
1862,Point,information," 18.9833968, 47.4208738 ",18.9833968,47.4208738
1863,Point,information," 18.9852171, 47.4217037 ",18.9852171,47.4217037
1864,Point,information," 19.0347141, 47.501642 ",19.0347141,47.501642
1865,Point,attraction," 19.0306297, 47.5050432 ",19.0306297,47.5050432
1867,Point,museum," 19.0629036, 47.472388 ",19.0629036,47.472388
1868,Point,attraction," 18.946546, 47.4945291 ",18.946546,47.4945291
1870,Point,hotel," 19.057987, 47.4965269 ",19.057987,47.4965269
1874,Point,information," 18.9892981, 47.5493508 ",18.9892981,47.5493508
1876,Point,hotel," 19.0320891, 47.5032836 ",19.0320891,47.5032836
1877,Point,apartment," 19.0727716, 47.4901896 ",19.0727716,47.4901896
1880,Point,hotel," 19.0527252, 47.4914321 ",19.0527252,47.4914321
1881,Point,guest_house," 19.0798176, 47.4983838 ",19.0798176,47.4983838
1883,Point,information," 19.13794, 47.6285827 ",19.13794,47.6285827
1884,Point,information," 19.1380964, 47.6293165 ",19.1380964,47.6293165
1885,Point,information," 18.944359, 47.4766071 ",18.944359,47.4766071
1888,Point,information," 18.9671758, 47.5032128 ",18.9671758,47.5032128
1890,Point,information," 18.9688169, 47.5017484 ",18.9688169,47.5017484
1891,Point,hostel," 19.055897, 47.5065773 ",19.055897,47.5065773
1893,Point,information," 18.9422621, 47.5600417 ",18.9422621,47.5600417
1894,Point,information," 18.9419088, 47.5608697 ",18.9419088,47.5608697
1895,Point,information," 18.9383917, 47.5766951 ",18.9383917,47.5766951
1896,Point,information," 18.9381846, 47.5765265 ",18.9381846,47.5765265
1897,Point,information," 18.9387123, 47.5766758 ",18.9387123,47.5766758
1898,Point,information," 18.9389546, 47.5773564 ",18.9389546,47.5773564
1899,Point,information," 18.9603693, 47.5745148 ",18.9603693,47.5745148
1901,Point,museum," 19.062954, 47.4979648 ",19.062954,47.4979648
1902,Point,hostel," 19.055192, 47.4995709 ",19.055192,47.4995709
1903,Point,information," 19.0715361, 47.5674926 ",19.0715361,47.5674926
1904,Point,information," 19.0741495, 47.5675119 ",19.0741495,47.5675119
1905,Point,information," 19.0780128, 47.575792 ",19.0780128,47.575792
1906,Point,information," 19.0751115, 47.5759445 ",19.0751115,47.5759445
1907,Point,information," 19.0727611, 47.5760534 ",19.0727611,47.5760534
1908,Point,information," 19.0536084, 47.4966961 ",19.0536084,47.4966961
1915,Point,hotel," 19.1037355, 47.5137946 ",19.1037355,47.5137946
1926,Point,information," 19.0774698, 47.5157557 ",19.0774698,47.5157557
1927,Point,information," 19.0808436, 47.5187531 ",19.0808436,47.5187531
1932,Point,gallery," 19.0550498, 47.4938311 ",19.0550498,47.4938311
1937,Point,gallery," 19.0285062, 47.512063 ",19.0285062,47.512063
1942,Point,attraction," 19.2621041, 47.4245721 ",19.2621041,47.4245721
1943,Point,attraction," 19.262455, 47.4247274 ",19.262455,47.4247274
1944,Point,attraction," 19.2631041, 47.4244579 ",19.2631041,47.4244579
1945,Point,attraction," 19.2630772, 47.4242233 ",19.2630772,47.4242233
1946,Point,attraction," 19.2619617, 47.4239754 ",19.2619617,47.4239754
1947,Point,attraction," 19.2628967, 47.4246712 ",19.2628967,47.4246712
1948,Point,attraction," 19.2626565, 47.4237284 ",19.2626565,47.4237284
1949,Point,attraction," 19.2620064, 47.4243704 ",19.2620064,47.4243704
1950,Point,attraction," 19.262009, 47.4241856 ",19.262009,47.4241856
1951,Point,attraction," 19.2617939, 47.4242171 ",19.2617939,47.4242171
1952,Point,attraction," 19.2630495, 47.4238838 ",19.2630495,47.4238838
1953,Point,attraction," 19.2630902, 47.4238574 ",19.2630902,47.4238574
1954,Point,attraction," 19.2631511, 47.4239372 ",19.2631511,47.4239372
1955,Point,attraction," 19.2617292, 47.4238428 ",19.2617292,47.4238428
1966,Point,attraction," 19.0343994, 47.5472665 ",19.0343994,47.5472665
1967,Point,attraction," 19.0343842, 47.5471589 ",19.0343842,47.5471589
1969,Point,information," 19.2533775, 47.5191038 ",19.2533775,47.5191038
1970,Point,information," 19.2422753, 47.5341311 ",19.2422753,47.5341311
1971,Point,information," 19.072405, 47.5034325 ",19.072405,47.5034325
1972,Point,information," 19.0713686, 47.5008139 ",19.0713686,47.5008139
1973,Point,information," 19.0708948, 47.501919 ",19.0708948,47.501919
1974,Point,hostel," 19.0697361, 47.5029645 ",19.0697361,47.5029645
1977,Point,information," 19.0733411, 47.504231 ",19.0733411,47.504231
1990,Point,information," 19.0721431, 47.50686 ",19.0721431,47.50686
1991,Point,hostel," 19.0552522, 47.4886198 ",19.0552522,47.4886198
1995,Point,hotel," 19.0711287, 47.4967119 ",19.0711287,47.4967119
1998,Point,information," 19.0560384, 47.4817179 ",19.0560384,47.4817179
1999,Point,information," 19.0566661, 47.4801209 ",19.0566661,47.4801209
2000,Point,information," 19.054177, 47.4818665 ",19.054177,47.4818665
2001,Point,information," 19.0562022, 47.4784706 ",19.0562022,47.4784706
2002,Point,information," 19.0569859, 47.4795227 ",19.0569859,47.4795227
2003,Point,information," 19.0579759, 47.4777533 ",19.0579759,47.4777533
2004,Point,information," 19.0564353, 47.4777578 ",19.0564353,47.4777578
2005,Point,information," 19.0546459, 47.481054 ",19.0546459,47.481054
2006,Point,information," 19.0541235, 47.4831421 ",19.0541235,47.4831421
2007,Point,information," 19.0224313, 47.4639019 ",19.0224313,47.4639019
2008,Point,museum," 19.0314127, 47.504388 ",19.0314127,47.504388
2009,Point,information," 19.0554608, 47.4795055 ",19.0554608,47.4795055
2010,Point,hotel," 19.0307917, 47.5041184 ",19.0307917,47.5041184
2015,Point,information," 19.2836837, 47.4424535 ",19.2836837,47.4424535
2018,Point,gallery," 19.0925472, 47.5080632 ",19.0925472,47.5080632
2021,Point,information," 19.0464176, 47.6218261 ",19.0464176,47.6218261
2023,Point,hotel," 19.0695303, 47.4973002 ",19.0695303,47.4973002
2024,Point,attraction," 19.2327492, 47.6400681 ",19.2327492,47.6400681
2025,Point,apartment," 19.0540826, 47.5129231 ",19.0540826,47.5129231
2027,Point,information," 18.9569526, 47.5413206 ",18.9569526,47.5413206
2028,Point,information," 18.9585343, 47.54201 ",18.9585343,47.54201
2029,Point,information," 18.9558126, 47.5406147 ",18.9558126,47.5406147
2030,Point,information," 18.8681802, 47.5305413 ",18.8681802,47.5305413
2031,Point,information," 18.8695431, 47.5296607 ",18.8695431,47.5296607
2036,Point,hotel," 19.0290377, 47.5046255 ",19.0290377,47.5046255
2038,Point,hostel," 19.0501844, 47.5121028 ",19.0501844,47.5121028
2040,Point,information," 19.0462423, 47.5085346 ",19.0462423,47.5085346
2041,Point,gallery," 19.0747066, 47.4337463 ",19.0747066,47.4337463
2042,Point,information," 19.0473687, 47.5663279 ",19.0473687,47.5663279
2043,Point,information," 19.0473469, 47.5662311 ",19.0473469,47.5662311
2044,Point,information," 19.0482333, 47.5662288 ",19.0482333,47.5662288
2045,Point,information," 19.0482109, 47.5661315 ",19.0482109,47.5661315
2046,Point,hotel," 19.0784814, 47.5534039 ",19.0784814,47.5534039
2051,Point,gallery," 19.0259268, 47.5062135 ",19.0259268,47.5062135
2052,Point,gallery," 19.0267021, 47.5060408 ",19.0267021,47.5060408
2053,Point,hotel," 19.0566028, 47.5009605 ",19.0566028,47.5009605
2054,Point,information," 18.950922, 47.483093 ",18.950922,47.483093
2055,Point,information," 18.93161, 47.47935 ",18.93161,47.47935
2056,Point,information," 18.929003, 47.471046 ",18.929003,47.471046
2057,Point,museum," 19.1809358, 47.4431985 ",19.1809358,47.4431985
2059,Point,information," 19.047235, 47.5396552 ",19.047235,47.5396552
2060,Point,information," 19.0049847, 47.3752174 ",19.0049847,47.3752174
2061,Point,information," 19.0133398, 47.3947508 ",19.0133398,47.3947508
2062,Point,information," 19.0404387, 47.4134181 ",19.0404387,47.4134181
2063,Point,information," 19.0424342, 47.4303173 ",19.0424342,47.4303173
2064,Point,information," 19.0422223, 47.4301903 ",19.0422223,47.4301903
2069,Point,hostel," 19.0648624, 47.5036393 ",19.0648624,47.5036393
2070,Point,attraction," 19.0327027, 47.503129 ",19.0327027,47.503129
2071,Point,gallery," 19.0328273, 47.5036209 ",19.0328273,47.5036209
2072,Point,attraction," 19.0366, 47.4892113 ",19.0366,47.4892113
2073,Point,attraction," 19.0423656, 47.4927063 ",19.0423656,47.4927063
2074,Point,attraction," 19.0792495, 47.5121559 ",19.0792495,47.5121559
2075,Point,hostel," 19.0573163, 47.5091071 ",19.0573163,47.5091071
2076,Point,hotel," 19.0681393, 47.5027617 ",19.0681393,47.5027617
2077,Point,hotel," 19.0731125, 47.5016216 ",19.0731125,47.5016216
2084,Point,hotel," 19.0557675, 47.497565 ",19.0557675,47.497565
2085,Point,hotel," 19.0507303, 47.5008806 ",19.0507303,47.5008806
2086,Point,hostel," 19.0531255, 47.5001696 ",19.0531255,47.5001696
2087,Point,attraction," 19.0525942, 47.4858949 ",19.0525942,47.4858949
2088,Point,hotel," 19.0731365, 47.4974087 ",19.0731365,47.4974087
2089,Point,hostel," 19.0623188, 47.4946411 ",19.0623188,47.4946411
2090,Point,hotel," 19.0329617, 47.5266746 ",19.0329617,47.5266746
2091,Point,information," 19.045359, 47.541243 ",19.045359,47.541243
2094,Point,hostel," 19.0533817, 47.4934574 ",19.0533817,47.4934574
2095,Point,hotel," 19.0298988, 47.4880352 ",19.0298988,47.4880352
2096,Point,guest_house," 19.0014876, 47.4024299 ",19.0014876,47.4024299
2099,Point,information," 19.0771326, 47.5180901 ",19.0771326,47.5180901
2100,Point,hotel," 19.0197444, 47.4786677 ",19.0197444,47.4786677
2101,Point,information," 19.3937241, 47.4292736 ",19.3937241,47.4292736
2105,Point,hostel," 19.0630818, 47.4956179 ",19.0630818,47.4956179
2106,Point,hotel," 19.0730427, 47.5017188 ",19.0730427,47.5017188
2107,Point,information," 19.0539119, 47.5352668 ",19.0539119,47.5352668
2108,Point,hostel," 19.0613207, 47.4907299 ",19.0613207,47.4907299
2109,Point,hotel," 19.0585903, 47.507459 ",19.0585903,47.507459
2110,Point,guest_house," 19.0719242, 47.4889583 ",19.0719242,47.4889583
2111,Point,hotel," 19.239091, 47.4216217 ",19.239091,47.4216217
2115,Point,hotel," 19.1319117, 47.5261524 ",19.1319117,47.5261524
2116,Point,hotel," 19.0705348, 47.5081231 ",19.0705348,47.5081231
2117,Point,hostel," 19.0595418, 47.5088548 ",19.0595418,47.5088548
2118,Point,hostel," 19.0689156, 47.4968364 ",19.0689156,47.4968364
2119,Point,information," 19.0460563, 47.6209157 ",19.0460563,47.6209157
2120,Point,hostel," 19.0568791, 47.5033997 ",19.0568791,47.5033997
2121,Point,information," 19.0536694, 47.617001 ",19.0536694,47.617001
2122,Point,guest_house," 19.0531495, 47.4828206 ",19.0531495,47.4828206
2123,Point,motel," 19.1263953, 47.3844483 ",19.1263953,47.3844483
2125,Point,hostel," 19.0687311, 47.5053552 ",19.0687311,47.5053552
2126,Point,hostel," 19.0593455, 47.5048946 ",19.0593455,47.5048946
2127,Point,hotel," 19.0804767, 47.5023402 ",19.0804767,47.5023402
2128,Point,guest_house," 19.2679938, 47.4090433 ",19.2679938,47.4090433
2129,Point,information," 19.053591, 47.4985031 ",19.053591,47.4985031
2130,Point,information," 19.0536549, 47.4982182 ",19.0536549,47.4982182
2131,Point,hotel," 19.0713396, 47.4825765 ",19.0713396,47.4825765
2132,Point,information," 19.0340882, 47.5010578 ",19.0340882,47.5010578
2133,Point,information," 19.0494681, 47.5658793 ",19.0494681,47.5658793
2137,Point,information," 18.9128923, 47.6038966 ",18.9128923,47.6038966
2138,Point,information," 18.895686, 47.6052653 ",18.895686,47.6052653
2139,Point,hotel," 19.0597364, 47.4954752 ",19.0597364,47.4954752
2140,Point,hostel," 19.1426655, 47.4356819 ",19.1426655,47.4356819
2141,Point,hostel," 19.0817217, 47.5099688 ",19.0817217,47.5099688
2143,Point,information," 19.035107, 47.5066729 ",19.035107,47.5066729
2144,Point,information," 19.047013, 47.6191054 ",19.047013,47.6191054
2146,Point,apartment," 19.0595731, 47.5004725 ",19.0595731,47.5004725
2147,Point,hostel," 19.0465111, 47.4762961 ",19.0465111,47.4762961
2148,Point,gallery," 19.074373, 47.5057552 ",19.074373,47.5057552
2149,Point,information," 19.0473929, 47.6173935 ",19.0473929,47.6173935
2150,Point,information," 19.0338851, 47.5014555 ",19.0338851,47.5014555
2151,Point,information," 19.0414745, 47.4958898 ",19.0414745,47.4958898
2152,Point,information," 19.0427993, 47.49396 ",19.0427993,47.49396
2153,Point,information," 19.0422967, 47.495329 ",19.0422967,47.495329
2154,Point,attraction," 19.1217181, 47.3873317 ",19.1217181,47.3873317
2155,Point,information," 19.0780764, 47.5188039 ",19.0780764,47.5188039
2156,Point,information," 19.0795085, 47.5200962 ",19.0795085,47.5200962
2157,Point,information," 19.0779406, 47.5194295 ",19.0779406,47.5194295
2158,Point,information," 19.0747611, 47.5174249 ",19.0747611,47.5174249
2159,Point,apartment," 19.0825382, 47.5042063 ",19.0825382,47.5042063
2162,Point,guest_house," 19.0630351, 47.4972004 ",19.0630351,47.4972004
2163,Point,hotel," 19.1234073, 47.5611309 ",19.1234073,47.5611309
2167,Point,information," 18.922889, 47.4561093 ",18.922889,47.4561093
2168,Point,information," 18.9228006, 47.4561093 ",18.9228006,47.4561093
2169,Point,information," 18.9229744, 47.4561033 ",18.9229744,47.4561033
2170,Point,information," 18.9235208, 47.4571214 ",18.9235208,47.4571214
2171,Point,information," 18.9241271, 47.4574865 ",18.9241271,47.4574865
2172,Point,information," 18.9248985, 47.4580271 ",18.9248985,47.4580271
2174,Point,information," 18.9241692, 47.4578525 ",18.9241692,47.4578525
2175,Point,information," 18.924727, 47.4582759 ",18.924727,47.4582759
2176,Point,information," 18.9853542, 47.4809334 ",18.9853542,47.4809334
2178,Point,information," 18.9835114, 47.4820362 ",18.9835114,47.4820362
2179,Point,information," 18.9402553, 47.3571363 ",18.9402553,47.3571363
2180,Point,information," 18.946733, 47.35985 ",18.946733,47.35985
2181,Point,information," 18.946933, 47.361917 ",18.946933,47.361917
2182,Point,information," 18.946583, 47.362133 ",18.946583,47.362133
2183,Point,information," 19.2445629, 47.5061306 ",19.2445629,47.5061306
2184,Point,information," 19.2444992, 47.5072437 ",19.2444992,47.5072437
