ID,Type of properties,Price,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage Optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture: partly furnished,Elevator optional,Air conditioner optional,Details,Longitude,Latitude
178,2,417600,9,46400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale 99 sqm renovated property in Október 6. utca close to Bazilika. The property is on the 1rst floor in a good consistion building which has not got an elevator. It consists of 2 bedrooms, a living room, a kitchen and 2 bathrooms. Because of the location it could be a great opportunity for investment.",19.04976654,19.04976654
179,2,356000,17,20941.17647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 170 sqm newly built apartment in Üröm. The luxury property consists of a living room, 3 bedrooms, 3 bathrooms, a 25 sqm patio. There is a garage in the price.  Construction will be finished in 2019.",19.01721645,19.01721645
180,2,114200,4,28550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 40 sqm apartment in district 6., Jókai tér. This is situated in a good condition classical building on the third floor, the widnows are facing to the courtyard. It consists of living room, bedroom, bathroom and open plan kitchen. The apartment is renovatd and equipped with gas circo.",19.06008786,19.06008786
181,2,83800,4,20950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 40 sqm apartment in Murányi utca. The flat is on the 3rd floor in a classical building. The courtyard facing property consists of 1 bedroom, a living room, a kitchen, and a bathroom. Because of the location, public transport is good so it could be a great opportunity for investment.",19.08155883,19.08155883
182,2,356000,9,39555.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 98 sqm renovated apartment in Teréz körút close to Nyugati tér. The property is situated on the 3rd floor in a classical style building which has an elevator. It consists of 3 bedrooms, lliving room, kitchen and 2 bathrooms. Public transport is good so it could be great opportunity for investment.",19.05721554,19.05721554
183,2,114200,7,16314.28571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 72 sqm apartment in district 7., Hernád utca next to Városliget. It is situated in a classical style building on the 3rd floor. The building hasn't got an elevator. The flat consists of 2 bedrooms, a living room, a kitchen with dining area, a bathroom and a toilet. The apartment is very sunny. Heating: a newly installed circo heating system. Public transportation connections are nice, tram line 4-6/bus number 7 and the Blue Metro line can be reached easily. ",19.08317626,19.08317626
184,2,749200,10,74920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,_,19.03158328,19.03158328
185,2,866900,48,18060.41667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,,19.19388975,19.19388975
186,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
187,2,123500,6,20583.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Directly behind the Rákóczi Square market hall, for renovation 68 Sqm. apartement for sale. Three bedrooms, bathroom, separate toilet, kitchen with dining area, the apartment is on the 2nd floor, with a lift. The apartment is facing the street. From the building you can walk straight into the market hall, and just a few steps from the metro or the 4 & 6 trams and the metro line M4. Ideal for a family or investors for long or short term rent (excellent location for students or tourists).",19.07207334,19.07207334
188,2,117300,5,23460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 51 sqm renovated property in Jósika utca. The property is on the 3rd floor in a building which has an elevator. The courtyard facing property consists of 1 bedroom, living room, kitchen and bathroom. Tram 4-6 only few minutes by walk so it could be great opportunity for investment.",19.06889148,19.06889148
189,2,278600,8,34825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 100 sqm ( on paper 82 sqm) renovated property in Váci utca. The property is on the 1rst floor in a good condition building which has an elevator. It consists of 2 bedrooms, living room, kitchen, 2 bathroom and seperate toilet. Because of the location and the floor plan it could be great opportunity for investment.",19.05335119,19.05335119
190,2,247700,8,30962.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale an 83 sqm (in the reality 86 sqm) apartment in district 7, Dob utca. It is situated in a concrete building on the 5th floor. The building has got an elevator. The flat consists of 1 bedroom, a living room, a kitchen with dining area, a bathroom and a toilet. The apartment is very sunny. Windows are facing to the street and the inner courtyard. Windows offer a panoramic view. Common charges: 14000 HUF /month. Heating: central heating. Balcony belongs to the property. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential. The inner part of the 7th district is one of the most dynamically developing areas of Budapest with several music clubs, restaurants and coffee houses. One of the most popular entertainment areas of the city center, Gozsdu garden is also here. The most famous touristic site of the district is the Dohány Street Synagogue. Thanks to the easy availability of Deák Ferenc tér and Astoria, 3 metro lines, several tram and trolley lines are only a few minutes away. ",19.06259793,19.06259793
191,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
192,2,163800,6,27300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 65 sqm unrenovated property in Nagymező utca close to Nyuagti tér. The property is situated on the 3rd floor in a good codnition building which has an elevator. It consists of 2 bedrooms, living room , kitchen and bathroom. It could be great opportunity for investment.",19.0559839,19.0559839
193,2,178900,8,22362.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 88 sqm apartment in Rákóczi Road, next to Synagogue and Astoria. The street facing property is situated on the 3rd floor in a nice classical style building which has got an elevator. The flat consists of 4 rooms, a kitchen, dining area and bathroom. Could be a great investment or ideal home as well.",19.06102384,19.06102384
194,2,423800,15,28253.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a a huge, 153 sqm apartment in Nagymező street, between Király utca and Andrássy út. The street facing property is situated on the 3rd floor in a nice classical style building which has got an elevator. The flat consists of 2 bedrooms, 2 alcove, a big hall, hallway, kitchen, wc and 3 balcony. The flat is now usen as an office. Could be a great investment.",19.05714,19.05714
195,2,507400,18,28188.88889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,9,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"Luxurious penthouse apartment with Panoramic view over the Danube and roof terrace! We offer for sale this unique penthouse apartment in the Sun Palace building in district 3, with panoramic view over the Danube. The apartment is located on the 9th floor, the size is 146 sqm, has 5 rooms – 3 bedrooms and 2 living areas, and has two terraces with a total of 70sqm around the apartment, with all the rooms having access to the terraces. The apartment is finished with luxurious materials, it has AC system, and motorized shutters. The apartment has 3 bathrooms, with sauna and steam-shower, a wardrobe room and utility room as well. It has two entrances. The building accompanies Sun Palace Fitness, which has a swimming pool, a well-equipped gym with additional services, but not pushing burden on the common cost. The buildings have a common inner garden, with playground. He public transportation connections are excellent. Additionally, two parking spaces and a storage unit can be purchased for an additional 10 million HUF in total. ",19.03942032,19.03942032
196,2,681100,30,22703.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 300 sqm house in district 2, Törökvész út . The flat consists of 3 bedrooms, a living room, a kitchen with dining area, a wardrobe, a storage, a pantry, 3 bathroom and toilet. The apartment is very sunny. It has got alarm system. Windows are facing to the garden. Windows offer a panoramic view. condensing boiler. Heating: condensing boiler. Great opportunity for investment due to its perfect location and nice layout and design. It could be a profitable investment or an ideal home as well. High rental potential. District 2, also known as Rózsadomb (Rose Hill) is one of the most beautiful areas of the Buda side of the capital. Classic-style villas and newly-built houses are also can be found here making the area remarkably inviting. One can find numerous parks with beautiful trees and modern playgrounds in the district. The most important traffic lines of the district are the banks of the Danube, Batthyány tér and Széll Kálmán tér, where metro line no. 2, tram no. 4 and 6 and a suburban railway line also have stations. ",19.0067374,19.0067374
197,2,113600,3,37866.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale 38 sqm apartment in district 7., Csengery utca. This is situated in a classical buildng on the ground floor, the windows are facing to the courtyard. It consists of kitchen, room with spacoius gallery, and a bathroom. The aparment is fully renovated and equipped with gas convector.",19.06894471,19.06894471
198,2,541800,17,31870.58824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale an 170 sqm semi-detached house at Orbánhegy. The property consists of 4 bedrooms, a living room with open plan kitchen, 2 bathrooms, 3 toilets, a 30 sqm patio and a 60 sqm garage. The panoramic view home is on the ground floor in a nice semi-detached house building. Great opportunity for investment or a home as well. The garage is in the price.",19.00904263,19.00904263
199,2,278300,10,27830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"101 sqm, freshly renovated, brighting, air conditioned apartment in a beautiful classical building, with balcony, near the Blaha Lujza square. It consists of 2 bedrooms, a living room, a kitchen, 2 bathrooms, a restroom, and a 3 sqm balcony.",19.06408199,19.06408199
200,2,387000,11,35181.81818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"115 sqm furnished luxury apartment is for sale in Bajcsy-Zsilinszky road in district 5 near the Parliament, the Basilica, the Westend commercial center and the metro stations. It consists of 2 bedrooms, a living room, a separated kitchen, 2 bathrooms and a restroom. The public transport is excellent. Perfect for investment. The furniture is optional, it is possible to buy it (25 million HUF).",19.05351539,19.05351539
201,2,123500,7,17642.85714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,,19.08430285,19.08430285
202,2,125400,6,20900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, ,0,0,0,0,0,0,0,1,1,1,"We offer for sale a 68 sqm apartment in district 7., Damjanich utca. This is situated in good conditon classical building on the fifth floor, the windows are facing to the french garden, to East. It consists of living room, bedroom, kitchen (bedroom), bathroom and a spacious entrance hall (kitchen). The apartment is equipped with electric heating system.",19.07767673,19.07767673
203,2,456700,11,41518.18182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 110 sqm duplex apartment in Fürj utca. The apartment is on the 1rst floor in a newly built building. The street facing property consists of 4 bedrooms, a living room with open kitchen, 2 bathroom, a seperate toilet and a balcony. The apartment has 2 garage + 8 M and a storage +2.5 M.",19.01935281,19.01935281
