ID,Apartment,House,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District,Lats,Lons,Accounting,ATM,Backery,Bank,Bar,Bus station,Cafe,Clothing store,Convenience store,Department store,Doctor,Gym,Laundry,Park,Pharmacy,Physiotherapist,Police,Post office,Restaurant,School,Store,Subway,Taxi stand,Transit station,Beauty salon,Hair care,Book store,Library,Gas station,Shopping mall,Hospital,Meal delivery,Meal takeaway,Travel agency,Car repair,Car wash,Parking,Casino,Movie theater,Night clubs,Real Estate Agency
189,1,0,-1,15,-0.066666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a newly renovated luxury apartment in district 6., Csengery utca. This is situated in a classical building on the third floor, the windows ara facing to the street. The apartment is furnished, equipped. It consists of 3 bedroom with 3 bathroom, huge and bright living room, kitchen with dinning area and laundry. Andrássy út, which is a UNESCO World Heritage Site, is easy to reach from here. There are several coffee houses, restaurants and pedestrian areas in the district. Classical-style villas, embassies are located here mostly. The Heroes’ Square is also nearby, which is one of the most popular touristic sites of district 6. Városliget (City Park) provides several sport and entertainment opportunities (Museum of Fine Arts, Széchenyi Thermal Bath, Budapest Zoo and Botanical Garden). The district provides exceptionally good traffic opportunities: metro line no. 1, tram line no. 4 and 6., trolley line no. 76, train (Nyugati railway station).",-1.0,-1.0,-1,-1,47.50624867,19.06240392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,,-1,2.0,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
190,1,0,185000,10,18500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Luxury apartment is available for rent in district 12, Dániel Road. The apartment is fully furnished in a highest quality, air conditioned, the kitchen is equipped. It comes with garage and parking place in the garden. ",19.06188215,47.49910407,1075,7,47.50909287,19.06491917,20,20,20,20,20,20,20,20,7,20,20,20,20,20,,1,4.0,8,20,20,20,,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,20,20,20
191,1,0,2568000,6,428000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering a renovated, 2 bedrooms, 2 bathrooms 67 sqm apartment in Nyáry Pál street. The street facing property is situated on the 5th floor in a building equipped with elevator. Common cost is 30 000 HUF. Utility cost depends on consumption. Only for long term rent!",18.99348582,47.50037256,1125,12,47.51035273,19.06093801,1,1,1,0,0,20,1,1,0,20,4,4,9,3,,0,0.0,1,3,17,20,,0,20,7,1,0,0,20,20,20,20,0,3,20,20,0,0,20,0,4
192,1,0,610000,4,152500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 48 sqm furnished apartment in district 13. in Szent István körút. It is situated in a classical building on the 1th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 20000 HUF/mont(water included). Only long term rent! ",18.958515,47.56749773,1028,2,47.49898938,19.05442713,0,2,1,2,1,12,1,2,0,9,4,2,0,3,,0,2.0,1,4,9,20,,0,12,3,3,0,0,20,20,20,16,0,0,20,20,0,0,11,0,0
193,1,0,161000,13,12384.61538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer for rent a 138 sqm apartment with 2 bedrooms in Thökölly út at diplomatic area of Budapest. There are 2 bedrooms a living room, a hall, a bathrrom, a storage room and a kitchen with dining area in the apartment. There are two balconies (25 sqm each) There is one parking place in the Garden. ",19.05830741,47.49634278,1075,7,47.50506913,19.0594051,20,20,20,20,20,20,20,20,7,20,20,20,14,20,,1,4.0,7,20,20,20,,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,20,20,20
194,1,0,230000,4,57500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Very pleasant small flats are for rent in Dandár park which have a 41 m2 floorspace where living room, a bathroom and an American style kitchen can be found. The modernly furnished, new properties are air conditioned and have a balcony too. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit on Vámház körút, Üllői út, Ferenc körút and at the areas bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to the Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have ",19.07360714,47.51504557,1068,6,47.5004064,19.04889126,20,14,10,10,17,20,20,20,2,20,14,20,3,11,,0,3.0,3,20,20,20,,0,20,20,20,10,10,20,20,20,20,0,18,20,20,20,0,20,10,20
195,1,0,449000,10,44900.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for rent a 100 sqm luxury apartment in Mészáros street (district 1.). The property situated on the mezzanine floor in a classical building. The flat consists of living room with open plan kitchen, 2 bedrooms with bathrooms. Enjoy the Buda feeling in the luxury apartment. ",19.05667029,47.50218911,1065,6,47.50176184,19.04787202,20,20,20,20,20,20,20,20,6,20,20,20,7,20,,0,5.0,9,20,20,20,,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,20,20,20
196,1,0,835000,8,104375.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 84 sqm furnished Minimal style luxury apartment in district 5. in Váci utca. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a huge living room,american kitchen, 1 bedrooms, 1 bathrooms and toilet. Common cost with utilities+ weekly cleaning: 300 euro/month.Only long term rent! ",19.06449998,47.50742483,1062,6,47.48957613,19.06269291,20,20,20,20,20,20,20,20,5,20,20,20,16,20,,0,5.0,7,20,20,20,,1,20,20,20,20,20,20,20,20,20,12,20,20,20,20,0,20,20,20
197,1,0,642000,6,107000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5.0,1,1, Square,0,0,0,0,0,1,0,1,1,1,"We offer for rent in the newly renovated József Nádor square a nicely renovated 62m2 one bedroom apartment. The property is located on the 5th floor. The apartment is fully furnished and equipped and it's air-conditioned also. From the spacious bedroom, you will find a balcony with beautiful views of downtown and the József Nádor Square, which will be delivered in March, where you can rent a car park. The apartment is immediately available for rent! For a look, please call us.",18.98793901,47.5153095,1125,12,47.51542017,18.98666716,1,5,0,3,2,20,3,2,2,20,10,7,2,2,,0,4.0,1,11,20,20,,0,20,11,1,0,0,20,20,20,20,0,2,20,20,3,0,20,0,5
198,1,0,385000,10,38500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"108 sqm, luxury, furnished, air conditioned, alarm protected apartment is for rent in the diplomatic area, close to the City Park. It consists of 2 bedrooms, a living room, a separate kitchen with dining area, a bathroom, and a separated toilet. The building is secured by camera. The public transport is excellent, it is possible to rent a garage place in front of the building.",19.05376485,47.4921096,1056,5,47.51356309,19.07529319,20,20,20,20,20,20,20,20,3,20,20,20,7,20,,1,0.0,6,20,20,20,,2,20,20,20,20,20,20,20,20,20,19,20,20,20,20,3,20,20,20
199,1,0,160000,26,6153.846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"3-storey, 250 sqm, partly furnished luxury apartment is for rent in the 2/A district. It consists of 5 bedrooms, 2 large living rooms, an American style kitchen with dining area, 2 bathrooms, a guest wc, and 2 terraces. A garage and a private garden also belong to the air conditioned, alarm protected property.",19.05164684,47.51295437,1137,13,47.50262678,19.04948498,20,20,20,20,20,20,20,20,4,20,20,20,16,20,,4,1.0,6,20,20,20,,0,20,20,20,20,16,20,20,20,20,7,20,20,20,20,0,20,18,20
200,1,0,300000,5,60000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Superb brand new luxury one bed apartment right in the heart of Budapest District VII, in the famous Kiraly street. The property is located within a new residential project, Gozsdu Udvar and the apartment has just been furnished to a high standard. This unique property comprises of an entrance hall, separate toilet, ample living and dining area, fully fitted kitchen and bathroom. The apartment is fully furnished and fitted, just ready for you to hang your clothes. The property has a key location, just a few metres away from Deak Ter, the main metro intersection in Budapest, also boasting a wide range of trams and bus services.",19.09135804,47.50861619,1146,14,-1.0,-1.0,20,14,6,11,20,20,20,20,2,20,13,20,2,7,,1,1.0,4,20,20,20,,0,20,20,18,3,4,20,20,20,20,2,8,20,20,12,0,20,2,19
201,1,0,257000,8,32125.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 87 sqm furnished apartment in district 6. in Andrássy út. It is situated in a newly built building on the ground. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with galery, american kitchen,wardrobe, 1 bathroom and toilet. Common cost is 72000 HUF /month.Only long term rent! ",19.07102312,47.47852843,1095,9,-1.0,-1.0,19,20,20,20,20,20,20,20,3,20,20,20,10,20,,1,2.0,5,20,20,20,,0,20,20,20,11,9,20,20,20,20,8,18,20,20,20,1,20,13,20
202,1,0,514000,8,64250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 86 sqm furnished apartment in district 6. in Benczúr utca. It is situated in a classical building on the 4th floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. Common cost is 18000 Ft/month(water included).Only long term rent! ",19.02941442,47.49784449,1013,1,47.5503703,18.94193376,16,20,18,20,20,20,20,20,3,20,20,20,20,20,,2,1.0,5,20,20,20,,0,20,20,20,18,14,20,20,20,20,1,20,20,20,20,0,20,5,20
203,1,0,449000,9,49888.888889999995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer an unique apartment in the best part of the city in dist. 6., Eötvös utca. It is sitauted in a classical brick building on the first floor, the windows are facing to the street. The apartment is fully furnished and equipped. There is air conditioning in the bedroom. Andrássy út, which is a UNESCO World Heritage Site, is easy to reach from here. There are several coffee houses, restaurants and pedestrian areas in the district. Classical-style villas, embassies are located here mostly. The Heroes’ Square is also nearby, which is one of the most popular touristic sites of district 6. Városliget (City Park) provides several sport and entertainment opportunities (Museum of Fine Arts, Széchenyi Thermal Bath, Budapest Zoo and Botanical Garden). The district provides exceptionally good traffic opportunities: metro line no. 1, tram line no. 4 and 6., trolley line no. 76, train (Nyugati railway station).",19.05057396,47.49616104,1051,5,-1.0,-1.0,20,20,20,20,20,20,20,20,3,20,20,20,9,20,,0,1.0,6,20,20,20,,2,20,20,20,20,17,20,20,20,20,14,20,20,20,20,3,20,20,20
204,1,0,290000,10,29000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 104 sqm furnished apartment in district 6. in Izabella utca. It is situated in a classical building on the 1th floor. The windows are facing the street, but very quiet. The apartment is newly renovated. It consists of a dining room, living room, kitchen, 1 bedroom,wardrobe, 1 bathroom and toilet. Common cost is 27645 Ft/month.Only long term rent! ",19.04915775,47.49937227,1051,5,-1.0,-1.0,20,20,20,20,20,20,20,20,4,20,20,20,10,20,,0,0.0,4,20,20,20,,1,20,20,20,20,20,20,20,20,20,16,20,20,20,20,3,20,20,20
205,1,0,465000,4,116250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 1 bedroom luxury apartment in Székely Bertalan Street. Property features	Tailor made built in furniture	Luxury double beds delivered by the manifacturer of 5* hotels	Fully eqipped apartmetns ready to move in	Underground parking area with bycicle storage	Roof terrace with sun beds and grill oven	Romantic inner garden	100 m2 retail unit available for coffee shop or catering function Average common cost: 120 €/ month	Average utiltiy cost: 80 €/ month Welcome to Budapest’s most desirable new luxury rental apartments. Art Homes is the new 60 units luxury building that puts you exactly where you want to be — in a breathtaking home with beautiful parks and museums at your doorstep. The building is close to the UNESCO world heritage protected Andrássy Avenue with unique atmosphere and picturesque architecture. Art Home’s enviable location offers apartments with excellent public transportation, few steps away from the famous West End train station, with several bus, metro and tram connections, also steps away from West End Shopping Center offering a large selection of shops, pharmacy, grocery and restaurants. Art Homes feature beautiful garden, street and city views. Plus hedonist’s feast of urban delights right on your doorstep – a short walk away, the buzz of Budapest night life, cafes, bars and nightspots wait for you. Condominium services:	High speed internet Satellite TV with 150 international channels 	24/7 Security service 	On site technical maintenance 	On site cleaning service 	0/24 English speaking assistance ",19.06911376,47.51280526,1064,6,47.49910407,19.06188215,20,20,20,20,20,20,20,20,2,20,20,20,20,14,,0,4.0,5,20,20,20,,0,20,20,20,20,16,20,20,20,20,3,20,20,20,20,0,20,17,20
206,1,0,963000,12,80250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for rent a 124sqm apartment in district 2, Széher út. The double terrace apartment is furnished, equipped by kitchen machines, washing machine, dryer machine. Sauna and pool is also available for use in the building. This apartment has 3 bedrooms, 2 bathrooms, a living room, kitchen, dining room and 2 terraces. Common cost is 44 000 HUF/month, which includes the fee of the wellness, elevator and the cleaning of the building and the garden. Utilities you need to pay after usage (Central heating with individual measuring, water and electricity), but for example during the wintertime it is around 40-50 000 HUF monthly. 2 indoor garage place also belongs to the apartment. Bus no.129 has a stop here, whats destination is Széll Kálmán tér (M2, several buses, 17, 61, 4/6 tramline, etc.)",18.94888605,47.571482399999994,1028,2,47.50037256,18.99348582,0,0,1,0,1,13,1,0,1,9,2,1,4,2,,0,2.0,0,2,5,8,,0,13,3,1,0,0,20,20,20,15,0,0,20,20,0,0,6,0,0
207,1,0,183000,28,6535.714286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Luxury penthouse appartement 280m2 inner 2 storey with 2 balcony and one huge roof terrace with wiew to Gellért hegy buda side ,in downtown the Váci walking street area. 3 bedrooms-3 bathrooms, 1 livigroom , 1 working room, 3 gardrobes with washing and drying machine , 50 m2 fully equipmented american kitchen with Bulthaup design furniture. Daikin airconditions, fireplace, whirlpool, infrasauna, floor and wallheating with economy viessman system, extra design lamps. Danube riverside, exclusive restaurants, bars, excibition halls, theaters, shopping malls in walking distance Free parking on the street, 5 garages in 50 meters for rent",19.05784811,47.49971295,1061,6,47.56749773,18.958515,20,20,20,20,20,20,20,20,7,20,20,20,9,20,,0,0.0,8,20,20,20,,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,20,20,20
208,1,0,562000,6,93666.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 70 sqm furnished apartment in district 13. in Meder utca. It is situated in a newly built building on the 8th floor. The windows are facing to the River Danube. It consists of a living room with american kitchen, 1 bedroom, balcony, 1 bathroom and toilet. Common cost is ~40000 HUF/month. Only long term rent! ",19.06355585,47.50805536,1067,6,47.49634278,19.05830741,20,20,20,20,20,20,20,20,5,20,20,20,20,20,,0,4.0,8,20,20,20,,1,20,20,20,20,20,20,20,20,20,11,20,20,20,20,0,20,20,20
209,1,0,450000,14,32142.857139999996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 140 sqm unfurnished exclusive apartment in district 1. in Fő utca. It is situated in a classical building on the 4th floor. The windows are facing the River Danube. The apartment is newly renovated. It consists of a living room with american kitchen,2 balconies, 3 bedrooms, 2 bathrooms and toilet. Common cost is 27300Ft/month. ",19.06938062,47.51069016,1062,6,47.51504557,19.07360714,20,20,20,20,20,20,20,20,2,20,20,20,7,16,,0,2.0,6,20,20,20,,0,20,20,20,20,14,20,20,20,20,5,20,20,20,20,0,20,20,20
210,1,0,257000,11,23363.63636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"UNIQUE, INTIMATE, SPACIOUS, STRUCTURED!!! Apartment for lease at Vigadó sqare, in the beautifully renovated historic Thonet-house. It has panoramic views on River Danube it is spacious and has a very good floorplan. It is 111 sqms and the huge sunlit windows are overlooking not only the River Danube but Vigadó square as well. It has two HUGE rooms and a smaller one, all of these can be reached individually. The combined kitchen-dining room is recently furnished with high-tech kitchen appliances (dishwasher, fridge, microwave oven, owen, cooktops etc.). Also the modern bathroom has combined shower-bathtub, bidet-toilet and a washing machine. In the apartment there is one built-in airconditioner and one mobile unit. The railed security gate, safety lock and alarm system provides security. Monthly maintenance cost is 51.530 HUF, that includes HEATING COST as well!! Parking available on the street. Downtown Free Parking and Entry Permit can be arranged. Nearby indoor parking is available for a fee. The flat on the 4th floor is very quiet, but due to the good location it's very close (1-3 minutes walk) to the main public transport junctions. The very intimate, beautiful, sunny flat is available as soon as we get the first month’s rent and two months’ deposit.",19.0603372,47.50951206,1067,6,47.50218911,19.05667029,20,20,20,20,20,20,20,20,6,20,20,20,6,20,,1,4.0,9,20,20,20,,0,20,20,20,20,20,20,20,20,20,14,20,20,20,20,0,20,20,20
211,1,0,400000,-1,-400000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,19.0616783,47.51228404,1062,6,47.50742483,19.06449998,20,20,20,20,20,20,20,20,7,20,20,20,19,20,,2,2.0,7,20,20,20,,0,20,20,20,20,20,20,20,20,20,13,20,20,20,20,0,20,20,20
212,1,0,257000,17,15117.64706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 170 sqm apartment in district 13. in Úszodaru utca. It is situated in a newly built building on the first floor. The windows are facing to the river Danube . The apartment is newly renovated. It consists of a living room, kitchen,huge balcony, 3 bedrooms, 4 bathrooms and toilet. Common cost is 80000 HUF/month.Only long term rent! ",19.06760905,47.51357246,1062,6,47.5153095,18.98793901,20,20,20,20,20,20,20,20,3,20,20,20,7,14,,0,2.0,5,20,20,20,,0,20,20,20,20,16,20,20,20,20,3,20,20,20,20,0,20,18,20
213,1,0,514000,4,128500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 48 sqm furnished apartment in district 5. in Váci utca. It is situated in a classical building on the 2th floor. The windows are facing to the courtyard. The apartment is newly renovated. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 6000 Ft/month.Only long term rent! Available from January! ",18.97575013,47.52733129,1021,2,47.4921096,19.05376485,2,1,0,0,1,20,2,2,0,20,2,4,0,1,,0,2.0,0,6,16,20,,0,20,1,0,1,2,20,20,20,20,0,0,20,20,1,0,20,1,3
214,1,0,1124000,8,140500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 87 sqm furnished apartment in district 6. in Andrássy út. It is situated in a newly built building on the ground. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with galery, american kitchen,wardrobe, 1 bathroom and toilet. Common cost is 72000 HUF /month.Only long term rent! ",19.05160392,47.4948852,1052,5,47.51295437,19.05164684,20,20,20,20,20,20,20,20,3,20,20,20,6,20,,0,2.0,6,20,20,20,,2,20,20,20,20,20,20,20,20,20,17,20,20,20,20,3,20,20,20
215,1,0,400000,5,80000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 59 sqm furnished apartment in district 5, in Honvéd street. It is situated in a classical building on the 5th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 28 000 HUF/month (includes water fee). Utilities depend on the used amount. Only long term rent. ",19.06646895,47.55104225,1138,13,47.50861619,19.09135804,6,11,3,13,5,10,9,17,0,20,2,14,0,3,,1,1.0,1,20,8,20,,0,14,8,6,1,1,20,20,20,20,0,3,20,20,5,0,20,4,3
216,1,0,803000,3,267666.6667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,We offer for rent a cosy 1 bedroom apartment in dioszeghy utca close to Avicenna. Common cost 16000HUF utilities upon consumption.,19.03773288,47.50316586,1011,1,47.47852843,19.07102312,20,20,20,20,20,20,20,20,3,20,20,20,18,20,,2,2.0,6,20,20,20,,0,20,20,20,18,20,20,20,20,20,0,20,20,20,20,1,20,13,20
217,1,0,578000,10,57800.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Bright and spacious classical 2-bed apartment available for rent, located on 2nd floor in Hegedű Street, in district 6. Enjoy urban life in one of the best part of the downtown area of Budapest just 50m to Liszt Ferenc square. Most windows are facing south west on the (quiet) Street. The kitchen is fully equipped. Cabel TV and Internet are available upon request. Parking spaces are also available near the building. Very good public transportation connections (Oktogon): trams No. 4-6 stop nearby as well as metro No. 1. Presently partly furnished, the flat can also be made available with or without furniture.",19.04716004,47.49770093,1051,5,47.49784449,19.02941442,20,20,20,20,20,20,20,20,1,20,20,20,20,20,,0,1.0,5,20,20,20,,1,20,20,20,20,18,20,20,20,20,11,20,20,20,20,3,20,20,20
218,1,0,-1,4,-0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 46 sqm furnished apartment in district 1. in Tábor utca. It is situated in a classical building on the ground. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 30500 HUF/month.Only long term rent! Garage included in the price! ",-1.0,-1.0,-1,-1,47.49616104,19.05057396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,,-1,5.0,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219,1,0,1000000,12,83333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"In the popular downtown area of Madach Passage near the Gozsdu Court, in the 2006 built quality development of Esther House we offer for rent this stunning, spacious, bright, three storey, top floor apartment, with huge roof terrace. It comprises a large entrance hall, a bright open plan living/dining room with fully fitted kitchen and good size balcony on the ground floor. Upstairs there are one spacious bedroom and a bathroom with bath and sauna. A large grill terrace is on top floor. The base size of the apartment is 97 sqm, the balcony is of 10 sqm, the roof terrace is 43sqm and the roof unit is of an additional 6 sqm. The building has been constructed with special care and quality materials, wooden parquet, windows made of wood, heating and cooling pipes installed within the wall using geothermic energy. It is located just a couple of minutes walk from Ferenc Deák Square (the busiest interchange in Budapest), Andrássy street and the downtown hotels.",19.06340633,47.54860403,1138,13,47.49937227,19.04915775,7,11,3,13,3,14,9,19,0,20,1,14,19,3,,1,2.0,1,20,8,20,,0,18,9,6,1,1,20,20,20,20,0,3,20,20,6,0,20,2,3
220,1,0,-1,9,-0.111111111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 90 square meter apartment in district II, in Szász Károly utca. It is situated in nice building on the mezzanine, the windows are facing to the street. It consist of a living room, kitchen with dinnig area, wardrobe, bathroom, toilet. Common cost is only 11000Ft/month. The price of the furniture is included in to the asking price. ",-1.0,-1.0,-1,-1,47.51280526,19.06911376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,,-1,3.0,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
