,price_per_sqm,apartment,house,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,furnish_partly_furnished,view_garden,view_panoramic,view_street,balcony,lift,air_conditioner,utility_double_comfort,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,condition_of_property_renovated,parking,longitude,latitude,data_index,cluster
3929,10.21276596,1,0,1.0,5.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06344,47.53846,3929,5
3935,12.204416,1,0,2.0,3.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.0589,47.49771,3935,6
3945,9.777777777999999,1,0,2.0,5.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.02842,47.498367,3945,5
3947,9.056603774,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,1.0,19.148897,47.457653,3947,4
3950,10.10793651,1,0,3.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.978102,47.49924,3950,4
3951,23.83115207,1,0,4.0,4.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0,1.0,19.05913,47.50219,3951,2
3955,11.63636364,1,0,2.0,9.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.967394,47.52366,3955,5
3957,8.888888889,1,0,3.0,5.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.041128,47.474808,3957,5
3965,9.0,1,0,2.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.077436,47.528503,3965,1
3976,16.41701587,1,0,2.0,5.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.04727,47.50484,3976,3
3981,7.291803279,1,0,2.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.07299,47.53614,3981,1
3985,8.126984127,1,0,2.0,4.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03096,47.50758,3985,1
3989,12.8,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.007996,47.468063,3989,6
3993,10.53658537,1,0,1.0,2.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.152952,47.482796,3993,4
3994,8.727272727,1,0,2.0,11.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.082724,47.486732,3994,5
4001,11.13831385,1,0,2.0,1.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.061193,47.506397,4001,4
4007,12.42718447,1,0,4.0,3.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.0322,47.541000000000004,4007,6
4010,8.727272727,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.037794,47.476852,4010,1
4013,9.289320388,1,0,3.0,2.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.055854999999998,47.507263,4013,4
4022,9.6963,1,0,4.0,2.0,1.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,19.003485,47.521687,4022,4
4054,10.34272,1,0,4.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.051064,47.501003000000004,4054,4
4055,10.91764706,1,0,4.0,5.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.07565,47.525459999999995,4055,6
4058,7.2452830189999995,1,0,1.0,10.0,2.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.035131,47.443504,4058,5
4066,7.04,1,0,3.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,18.941212,47.56751,4066,1
4082,19.88988718,1,0,1.0,4.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,19.05762,47.496075,4082,3
4084,9.796923077,1,0,3.0,0.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.97413,47.523075,4084,4
4095,15.9989,1,0,2.0,5.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.06069,47.500735999999996,4095,3
4109,11.2,1,0,1.0,1.0,2.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03366,47.485079999999996,4109,4
4110,14.04878049,1,0,2.0,4.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.075628,47.547882,4110,6
4120,12.8,1,0,2.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.071665,47.477585,4120,0
4130,13.79029333,1,0,2.0,5.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.960924,47.52407,4130,6
4133,8.746666667000001,1,0,5.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.01255,47.49993,4133,1
4145,15.10175439,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.997367999999998,47.51254,4145,0
4148,11.88571429,1,0,1.0,3.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.081345000000002,47.53188,4148,6
4149,9.290322581,1,0,2.0,2.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.152952,47.482796,4149,4
4162,6.117647058999999,1,0,3.0,7.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.16395,47.47272,4162,5
4163,9.290322581,1,0,2.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.023575,47.496952,4163,5
4182,12.42718447,1,0,4.0,3.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.0322,47.541000000000004,4182,6
4189,7.384615385,1,0,3.0,1.0,1.0,0.0,0.0,0,0,1,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03187,47.487359999999995,4189,1
4209,11.73333333,1,0,3.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05801,47.50375,4209,4
4210,6.72,1,0,3.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.94549,47.55038,4210,1
4211,13.71428571,1,0,1.0,2.0,0.0,1.0,0.0,0,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.10912,47.50246,4211,0
4221,6.857142857,1,0,2.0,1.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.078625,47.496390000000005,4221,1
4228,14.28571429,1,0,1.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.133963,47.5152,4228,0
4230,12.06650667,1,0,3.0,3.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,18.995376999999998,47.527733000000005,4230,6
4235,10.66666667,1,0,4.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05801,47.50375,4235,4
4236,10.95890411,1,0,3.0,4.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.072647,47.476574,4236,6
4237,11.11111111,1,0,3.0,2.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.073603,47.476276,4237,4
4240,10.46153846,1,0,2.0,8.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.07299,47.53614,4240,5
4244,9.244444443999999,1,0,4.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.06733,47.51175,4244,4
4259,10.33846154,1,0,4.0,1.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.995279999999998,47.481487,4259,4
4267,10.66666667,1,0,4.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.010189999999998,47.523179999999996,4267,4
4269,9.212121212000001,1,0,3.0,0.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.012999999999998,47.49726,4269,4
4281,10.05714286,1,0,1.0,4.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.107092,47.528645000000004,4281,4
4283,6.063157895,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.145334,47.456882,4283,1
4286,12.34285714,1,0,3.0,8.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.059642999999998,47.523070000000004,4286,6
4311,10.34272,1,0,5.0,1.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.99766,47.52017,4311,4
4337,13.6,1,0,1.0,2.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.996679999999998,47.446979999999996,4337,0
4340,9.846153846,1,0,1.0,9.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05305,47.51507,4340,5
4341,11.63636364,1,0,2.0,1.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.040879999999998,47.48894,4341,4
4356,17.56310943,1,0,3.0,5.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.074676999999998,47.512787,4356,3
4357,11.88571429,1,0,1.0,2.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.050585,47.516914,4357,4
4360,13.93333333,1,0,2.0,4.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.07534,47.48007,4360,6
4365,14.22978723,1,0,2.0,5.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.072142000000003,47.514759999999995,4365,6
4366,18.52427463,1,0,4.0,3.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,18.973083,47.53856,4366,3
4372,7.563636364,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,18.99501,47.47218,4372,1
4374,9.454545455,1,0,3.0,2.0,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.01018,47.51635,4374,4
4389,22.16297143,1,0,5.0,3.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,18.969607999999997,47.52283,4389,2
4390,24.1509434,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.01665,47.4885,4390,2
4394,11.2,1,0,5.0,1.0,1.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0027,47.497066,4394,4
4401,10.90909091,1,0,1.0,3.0,1.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.037853,47.540409999999994,4401,4
4413,22.16297143,1,0,5.0,3.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.967394,47.52366,4413,2
4424,12.411264,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.075470000000003,47.51566,4424,0
4433,10.33333333,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.10794,47.49349,4433,4
4434,9.263157895,1,0,1.0,4.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.072167999999998,47.519966,4434,1
4436,11.10204082,1,0,3.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.02635,47.55019,4436,4
4440,22.98382222,1,0,1.0,6.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,1.0,19.050585,47.516914,4440,2
4445,12.85714286,1,0,2.0,0.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,18.999105,47.52043,4445,0
4457,15.26605505,1,0,4.0,1.0,0.0,1.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.967394,47.52366,4457,0
4461,12.0,1,0,2.0,5.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.075253,47.54793,4461,6
4463,20.96497297,1,0,2.0,1.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.023384,47.517258,4463,2
4464,13.62162162,1,0,4.0,2.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.031660000000002,47.52435,4464,0
4498,14.93333333,1,0,1.0,2.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.99267,47.510459999999995,4498,0
4504,10.7505618,1,0,2.0,2.0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.01334,47.4866,4504,4
4508,9.739130435,1,0,2.0,0.5,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.1112,47.55518,4508,4
4515,13.79029333,1,0,2.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.96545,47.522614000000004,4515,6
4517,10.34272,1,0,4.0,1.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.003485,47.521687,4517,4
4530,8.150943396,1,0,1.0,8.0,1.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.059952,47.522040000000004,4530,5
4531,10.21276596,1,0,1.0,2.0,1.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,19.12504,47.50882,4531,4
4551,8.762739726,1,0,2.0,1.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.074920000000002,47.486618,4551,1
4556,10.07407407,1,0,3.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.10758,47.52695,4556,4
4557,10.54117647,1,0,2.0,3.0,2.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.052310000000002,47.51189,4557,4
4561,11.07692308,1,0,2.0,3.0,0.0,1.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.090073,47.534290000000006,4561,4
4569,10.91764706,1,0,2.0,2.0,2.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.01018,47.51635,4569,4
4584,7.211267606,1,0,2.0,3.0,1.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.041128,47.474808,4584,1
4595,9.066666667,1,0,2.0,0.0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.01502,47.516459999999995,4595,4
4601,8.457142857000001,1,0,2.0,0.5,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.98786,47.52785,4601,1
4608,12.94117647,1,0,3.0,3.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.032293,47.547847999999995,4608,6
4609,15.2,1,0,1.0,1.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.027720000000002,47.50309,4609,0
4611,10.66666667,1,0,1.0,11.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.082724,47.486732,4611,5
4618,8.148837209,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.07098,47.503634999999996,4618,1
4619,19.15318519,1,0,4.0,3.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.99766,47.52017,4619,3
4651,10.28571429,1,0,4.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.037249,47.517365000000005,4651,4
4660,13.06122449,1,0,4.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.013614999999998,47.55387,4660,0
4663,9.411764706,1,0,3.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.006678,47.475895,4663,4
4666,17.70212766,1,0,2.0,4.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.065578,47.54785,4666,3
4673,8.448991549,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.0745,47.48191,4673,1
4683,9.386666667,1,0,3.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.0714,47.53203,4683,4
4687,12.37829457,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.086304000000002,47.518359999999994,4687,6
4689,13.06666667,1,0,5.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,19.045347,47.482227,4689,0
4699,7.765853658999999,1,0,3.0,2.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.037384,47.532143,4699,1
4710,4.837209302,1,0,3.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.118317,47.44079,4710,1
4720,10.56516129,1,0,3.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.002827,47.531506,4720,4
4727,10.0,1,0,1.0,1.0,1.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.97859,47.52495,4727,4
4729,9.365853658999999,1,0,1.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.12107,47.51793,4729,4
4730,18.07465631,1,0,3.0,5.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.05885,47.49539,4730,3
4734,11.97419355,1,0,4.0,3.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.04353,47.4585,4734,6
4741,12.36363636,1,0,1.0,4.0,1.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.042046,47.531909999999996,4741,6
4743,13.39534884,1,0,2.0,3.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.074785000000002,47.47391,4743,6
4750,7.298245614,1,0,2.0,2.0,0.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.000999999999998,47.48867,4750,1
4765,15.37662338,1,0,2.0,3.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.003159,47.473568,4765,0
4779,9.739130435,1,0,3.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.998207,47.52088,4779,4
4792,25.85681455,1,0,4.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.02601,47.52276,4792,2
4796,7.563636364,1,0,2.0,5.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.16199,47.47125,4796,5
4797,11.63636364,1,0,1.0,0.0,2.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.0827,47.52462,4797,4
4801,6.901960784,1,0,3.0,1.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.01141,47.4943,4801,1
4803,7.703703704,1,0,2.0,8.0,0.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.135824,47.487198,4803,5
4816,8.186046512,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.072570000000002,47.50396,4816,1
4832,15.514079999999998,1,0,2.0,8.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.068192,47.50501,4832,6
4833,12.16790588,1,0,3.0,0.5,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.012999999999998,47.49726,4833,0
4834,10.25724298,1,0,3.0,3.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.068192,47.50501,4834,4
