ID,Apartment,House,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District
137,1,0,835000,10,83500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,We offer a 100 sqm restaurant in district 3. in Bécsi út. The windows are facing to the street. The reastaurant is newly renovated. Only long term rent! ,19.05706049,47.49107624,1056,5
138,1,0,514000,5,102800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a newly renovated and nicely furnished spacious 1 bedroom apartment for rent in district 7., Klauzál tér. This is situated in a good quality brick building on the fourth floor (top floor), the windows are facing to the huge green garden. It consists of living room, bedroom, dining area, separated kitchen, bathroom and toilet. Andrássy út and Ringroad are within a short walking distance. Public transportation possibilities are great, tram line #4-6 and the Yellow Metro line can be reached easily. The inner part of the 7th district is one of the most dynamically developing areas of Budapest with several music clubs, restaurants and coffee houses. One of the most popular entertainment areas of the city center, Gozsdu garden is also here. The most famous touristic site of the district is the Dohány Street Synagogue. Thanks to the easy availability of Deák Ferenc tér and Astoria 3 metro lines and several tram and trolley lines are only a few minutes away.",19.03175558,47.50046679,1012,1
139,1,0,1000000,14,71428.57143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 142 sqm luxury apartment in district 13, close to Pozsonyi út. This is situated in an imposing classical building on the 4th floor, the windows are facing to the street, and to the Szent István Park. It consists of living room, 2 bedrooms, bathroom and a kitchen with dining area. The apartment is renovated and equipped with gas ""circo"". The common cost is 50.000 Ft. Partly view to Duna. Exposure: southern. It has got garage, wich is included in the price. Public transportation connections are good, tram line 4-6, trolleys can be reached easily, and the Szent Istvan Park and Duna are near. Great opportunity for an ideal home due to its perfect location and exclusive layout and design. ",19.06340633,47.54860403,1138,13
140,1,0,482000,6,80333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 64 sqm unfurnished apartment in district 5. in Nyugati tér. It is situated in a classical building on the 2th floor. The windows are facing the street. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 10000 Ft/mont(water included).Only long term rent! ",19.04687251,47.50265578,1054,5
141,1,0,642000,6,107000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Our Bank utca (street) LUXURY 61 sq/m furnished apartment is centrally located in the most elegant and desired section of Budapest, in the very heart of District 5. It is on the 2nd floor (two above ground level) in a classical World Heritage palace-style building. Three double height windows face the street and one the courtyard providing for excellent flow, light, and good cross-ventilation. The apartment is newly renovated and air conditioned. It has a living room, kitchen, one bedroom, one bathroom and a separate toilet room, as well as a walk-in closet and pantry closet. Included are a washer & drier, dishwasher, plenty of storage and other amenities, large panel TV, a spectacular parquet floor, beautiful moldings, and four meter ceiling height. The centrally located flat is available immediately until end June and again for about 10 months from September until early July every year. The building is in the BASILICA and Liberation Square (Szabadság Tér) area near the Parliament, next to the Budapest Stock Exchange, the Hungarian Treasury, the gorgeous Inner City (HOLD utca) Market, American Embassy, and quite close to the Opera & Theater District...and even walking distance to the bridge to Buda. It is on a quiet street but within a two minute's walk are many restaurants and cafes, nearby is a supermarket and pharmacy, Budapest's best medical center, subways and other public transportation, and amenities that provide for unlimited conveniences. To mark its position in the hierarchy of Budapest's quality real estate, this superbly-laid-out flat designed by a renowned architectural firm was published in several of Hungary's top architectural and decorator magazines, including the 2017/4 of Oktogon DECO! https://reklektik.com/references/harmonious-eclecticism-modern-and-elegant-flat-bank-street ",19.04301399,47.48445206,1118,11
142,1,0,320000,9,35555.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 90 sqm furnished apartment in district 5. in Bécsi utca. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 39107 Ft/month.Only long term rent! ",19.03636857,47.53094982,1034,3
143,1,0,193000,8,24125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1," Ideal two bedroom, fully furnished apartment with AC in residential new development, Erkel Ház on the third Floor. It consists of open plan, large, bright living/dining room with fully equipped kitchen (oven, hob, microwave, fridge, toaster, kettle) Both bedrooms are with double bed, wardrobe and nighstands. The Erkel Ház is located in District 8, in one of the most rapidly developing center areas of Budapest. The development benefits from being the heart of the city, but other advantages such as the excellent public transportation or the existence of a very well kept park in the immediate neighborhood make the project even more attractive. Also a kindergarten, a small chapel, a pensioner club and other state institutes are around. Utility 75000 HUF/month ",19.06192506,47.50094519,1077,7
144,1,0,990000,9,110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Street,0,0,0,0,0,0,1,1,1,1," We offer a 97 sqm furnished apartment with Air conditioning in district 5, in Károly Körút. It is situated in a classical building on the 5th floor. The windows are facing to the streetd. The apartment is newly renovated. It consists of a living room, kitchen, 2 bedrooms, 1 bathroom and toilet. Utilities is fixed 200 Euros.. ",19.04951205,47.5187199,1137,13
145,1,0,250000,8,31250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1," A just renovated flat which has 2 bedrooms, 2 bathrooms and a spacious kitchen with living room. The flat is 78 m2. The flat is near to the Vörösmarty square and to the Fashion street also. The Elisabeth-bridge, Chain-bridge, the Saint Stephen's Basilica and the Grasham Palace are just a few minutes far from the flat. The subway is also near to the flat. The Deák Ferenc square can be reached by a 2 minute walk. This is a very common and important interchange with which the whole capital can be seen. There is an air conditioning system and free Wifi also. You can watch hungarian and international programs on the televisions. ",19.05363704,47.511505,1132,13
146,1,0,482000,7,68857.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"In the heart of Budapest, on the pedestrian Váci utca (District V.), near Pesti Theatre and close to the Danube we offer for rent this spacious 71sqm 1 bedroom property. The property is situated on the 2nd floor in a beautiful classical building which is a historical monument. There is a bathroom and a separate toilet as well. There is no lift in the building. Great location, excellent layout, nice property.",19.052135,47.50491715,1054,5
147,1,0,546000,5,109200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Very lovely, large, bright, fourth thirdfloor 1bedrrom apartment with AC now available in residential new development, Erkel Haz with very good location. It consists of entrance hall, large living/dining room, balcony, bedroom, separate kitchen (fully equipped with oven, hob, extractor fan, fridge, microwave) and bathroom with bath and washing machine. Utility 60000HUF/month Erkel Ház is located in District 8, in one of the most rapidly developing center areas of Budapest. The development benefits from being the heart of the city, but other advantages such as the excellent public transportation or the existence of a very well kept park in the immediate neighborhood make the project even more attractive. Also a kindergarten, a small chapel, a pensioner club and other state institutes are around. ",19.05080367,47.49735136,1051,5
148,1,0,200000,5,40000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 59 sqm furnished apartment in district 7. in Dohány utca. It is situated in a classical built building on the 4th floor. The windows are facing the street and the bedroom to the courtyard. The apartment is newly renovated. It consists of a living room with dining room, 1 bedrooms, 1 bathroom and a separet kitchen. Common cost is 31000 Ft/month. it includes the heathing as well! The apartment is available until mid-June!",19.07967131,47.49660742,1081,8
149,1,0,289000,11,26272.72727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer an apartment in district 12, Kútvölgyi út. It is situated on the ground floor. It consist of 3 bedroom, living room with open plan kitchen, 2 bathroom, storage and balcony with panoramic view to Buda Hills. The apartment is equipped, unfurnished, but upon request furnished. It comes with garage.",19.05717219,47.4977993,1075,7
150,1,0,580000,7,82857.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Fantastic luxury apartment at the Opera for rent. 1 bedroom, private terrace, parking and breathtaking view! Fully renovated and furbished on the highest standard.",19.04984134,47.49693638,1051,5
151,1,0,257000,-1,-257000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,19.0511104,47.49527665,1052,5
152,1,0,180000,13,13846.15385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 130 sqm renovated apartment in district 5apartment close to the Deák tér. It is situated in a good condition classical building on the third floor.The public transportation is excellent. The property consist of, bathroom, separate toilette, living room, dining aria, separate kitchen, 2 bedrooms. The common cost : 35.000 HUF/month. The utilities are depending on the using amount. Only long term rent!",19.07982076,47.4964945,1081,8
153,1,0,185000,10,18500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for rent a 105 sqm fully furnished apartment in district IX, in Lónyay utca next to Bakts tér and near Boráros tér and Fővám tér. It is situated in a classical, eclektical style building on the 1st, floor. The building has got an elevator, and still in really nice condition. The flat consists of 2 full size, and one half size bedroom, a living room, a kitchen with dining area, 2 bathroom and a separate toilet. The apartment is very sunny. It has got alarm system and air conditioner. Windows are facing to the street Exposure: western Other features: high ceiling, new wooden windows, antique design. Common charges: 22 000 HUF Public transportation connections are nice, tram line 4-6, and 2 tram, and Bluew Metro line can be reached easily. Danube only 100 meter, so easily reachable by walking. ",19.06188215,47.49910407,1075,7
154,1,0,610000,12,50833.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer an apartment in district 7. Károly körút. This is situated on the first floor. The windows are facing the street. It has an open kitchen with livingroom, 3 bedrooms, 2 bathrooms and 2 balconys with wonderful lookout over the Zsinagoga.",18.99697269,47.51300509,1125,12
155,1,0,482000,7,68857.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Very lovely, large, bright, on th 6th Floor 1bedrrom apartment with AC now available in residential new development, Erkel Haz with very good location. It consists of entrance hall, large living/dining room, balcony, bedroom, separate kitchen (fully equipped with oven, hob, extractor fan, fridge, microwave) and bathroom with bath and washing machine. Utility: 60000 HUF/month Erkel Ház is located in District 8, in one of the most rapidly developing center areas of Budapest. The development benefits from being the heart of the city, but other advantages such as the excellent public transportation or the existence of a very well kept park in the immediate neighborhood make the project even more attractive. Also a kindergarten, a small chapel, a pensioner club and other state institutes are around ",19.05688251,47.50484467,1066,6
156,1,0,-1,5,-0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for rent a 57 sqm apartment in district 6, Lovag utca. It consists of 2 bedrooms and 1 bathroom. It is situated in a modern, newly built building. Available: 2016.08.30-2017.03.31. ",-1,-1,-1,-1
157,1,0,560000,8,70000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 85 sqm furnished apartment in district 1. in Lovas út. It is situated in a classical building on the 3rd floor. The windows are facing the panoramic view. The apartment is newly renovated. It consists of a living room, american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 18000 Ft/month.Only long term rent! ",19.05075141,47.4974499,1051,5
158,1,0,-1,5,-0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 55 sqm unfurnished apartment in district 11. in Alíz utca. It is situated in a newly built building on the first floor. The windows are facing to the street. It consists of a living room with american kitchen, 2 small bedrooms, 1 bathroom and toilet. Common cost is 20000 Ft/month.Only long term rent! ",-1,-1,-1,-1
159,1,0,578000,10,57800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer to rent of the II. in the Gyergyó street near the Vasas sports ground, a 100 square meter unfurnished apartment. Distribution: american kitchen living room + balcony, 2 bedrooms, hall, bathroom, separate toilet. The flat is located on the 1st floor and has a courtyard / garden view. Common cost is 37354 (heating, water included) HUF / month. For long-term rent. The rent of the flat is 1100 euro / month, which includes garage and storage. ",19.06342281,47.48422104,1093,9
160,1,0,514000,6,85666.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"Available for rent a high quality, fresh renovated apartment at the Prestige building. The apartment is 54sqm plus 14 sqm balcony. Fully furnished and equipted (freezer, disheasher, washingmachine, kitchen staff, TV, massage bathtub... ) The apartment is airconditioned, with floor heating. Rent: 940€/month+VAT. Garage: included in the rent Utility cost: 80000 HUF/month",19.05791248,47.49703092,1075,7
161,1,0,190000,5,38000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Spacious 1 bedroom apartment located in this superbly appointed apartment building on Andrássy Avenue. As a resident in Avenue Gardens you will benefit from reception, 24 hour security. underground parking is otional. The building places you walking distance from all the celebrated attractions of the city and is well connected by public transport, with access to the Millennium underground almost at your doorstep. rent 1397 Eur including VAT plsu utility.",19.07960619,47.49658148,1081,8
162,1,0,257000,10,25700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 107 sqm furnished duplex apartment in district 6. in Liszt Ferenc tér. It is situated in a classical building on the 4th floor. The windows are facing the street. It consists of a living room with 9 sqm balcony,american kitchen, 2 bedrooms,hall, 1 bathroom and toilet. Common cost is 37000 Ft/month(heating included).Only long term rent! ",19.05613149,47.50806261,1065,6
163,1,0,321000,12,26750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for rent a 124sqm apartment in district 2, Széher út. The double terrace apartment is furnished, equipped by kitchen machines, washing machine, dryer machine. Sauna and pool is also available for use in the building. This apartment has 3 bedrooms, 2 bathrooms, a living room, kitchen, dining room and 2 terraces. Common cost is 44 000 HUF/month, which includes the fee of the wellness, elevator and the cleaning of the building and the garden. Utilities you need to pay after usage (Central heating with individual measuring, water and electricity), but for example during the wintertime it is around 40-50 000 HUF monthly. 2 indoor garage place also belongs to the apartment. Bus no.129 has a stop here, whats destination is Széll Kálmán tér (M2, several buses, 17, 61, 4/6 tramline, etc.)",19.02631999,47.50483843,1012,1
164,1,0,220000,12,18333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"120 sqm Penthouse with 3 bedroom is advertise for rent with huge 40 sqm attic balcony with panoramic view. The apartment consist two parking place inside the garage, and also include a storage. It has got 1 huge bathroom with tub, Its available with furniture or unfurnished. Its available for 1 year term minimum. Furthermore question please do not hesitate to call us.",19.04671097,47.46001357,1116,11
165,1,0,353000,10,35300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 100 sqm furnished, luxury apartment in district 7. in Rákóczi út (Astoria) with 90 sqm terrace on the top floor. It is situated in a classical building on the 6th floor. The windows are facing to the street - has a panoramic view. The apartment is newly renovated to the highest standard. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. Common cost is 60000 HUF/month (including heating) .The utilities are consumption-dependent. ",19.00608727,47.51398325,1026,2
166,1,0,302000,4,75500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 1 bedroom luxury apartment in Székely Bertalan Street. Property features	Tailor made built in furniture	Luxury double beds delivered by the manifacturer of 5* hotels	Fully eqipped apartmetns ready to move in	Underground parking area with bycicle storage	Roof terrace with sun beds and grill oven	Romantic inner garden	100 m2 retail unit available for coffee shop or catering function Average common cost: 120 €/ month	Average utiltiy cost: 80 €/ month Welcome to Budapest’s most desirable new luxury rental apartments. Art Homes is the new 60 units luxury building that puts you exactly where you want to be — in a breathtaking home with beautiful parks and museums at your doorstep. The building is close to the UNESCO world heritage protected Andrássy Avenue with unique atmosphere and picturesque architecture. Art Home’s enviable location offers apartments with excellent public transportation, few steps away from the famous West End train station, with several bus, metro and tram connections, also steps away from West End Shopping Center offering a large selection of shops, pharmacy, grocery and restaurants. Art Homes feature beautiful garden, street and city views. Plus hedonist’s feast of urban delights right on your doorstep – a short walk away, the buzz of Budapest night life, cafes, bars and nightspots wait for you. Condominium services:	High speed internet Satellite TV with 150 international channels 	24/7 Security service 	On site technical maintenance 	On site cleaning service 	0/24 English speaking assistance ",19.06713928,47.55090618,1138,13
167,1,0,417000,9,46333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Available for rent a furnished, equipped, 90m2-es, 3rd floor classical apartment, designed by an interior designer at Király utca, in a renovated building. The apartment has a main bedroom, guest bedroom, wardrobe rooms,shower, laundry. It's ready for rent immediately. ",19.06480039,47.50896128,1064,6
168,1,0,546000,6,91000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 64 sqm unfurnished apartment in district 6. in Délibáb utca. It is situated in a classical building on the ground. The windows are facing the street. The apartment is newly renovated. It consists of a living room, kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost+utilities: ~35000 Ft/month.Only long term rent! ",19.06160628,47.50543296,1061,6
169,1,0,514000,12,42833.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer aluxury apartment in district 12, in Városkúti road. It is situated in a luxurx building on the 1. floor, the windows are facing to the panoramic. It consist of living room, 3 bedrooms, kitchen with dinnig area, wardrobe, 2 bathrooms, toilet and storage.The price of the furniture is included in to the asking price. The garage price is 150 euro/month.",18.97575013,47.52733129,1021,2
170,1,0,449000,9,49888.88889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 97 sqm unfurnished apartment in district 6. in Teréz körút. It is situated in a classical building on the 3rd floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedroom, 1 bathroom and toilet. Common cost is 52.531 HUF/month(heating included).Only long term rent! Common cost : 230.000 HUF+VAT. ",19.00001019,47.52991279,1025,2
171,1,0,803000,12,66916.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Garden,0,0,1,0,0,0,0,1,1,1," We offer for rent a spacious Luxury 2 bedroom apartment with 128 sqm located in this superbly appointed apartment building on Andrássy Avenue. As a resident in Avenue Gardens you will benefit from the use of reception, 24 hour security and underground parking. The building places you walking distance from all the celebrated attractions of the city and is well connected by public transport, with access to the Millennium underground almost at your doorstep. Garage can also be rented. Rent 2200 Eur + Utilities total 2660 EUR ",19.05909265,47.49630602,1072,7
172,1,0,257000,7,36714.28571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"New built, top floor apartment available for rent in Csengery street District VI., right next to Nyugati railway station and Teréz boulevard. The developer has renovated the building and the facade, elevator also has been installed. The apartment consists a living room,2 bedrooms, separate kitchen, separate toilet, bathroom. There is a third room (small one) that can be used as a small bedroom or office room. The apartment is fully furnished, equipped and air conditioned. Andrássy út, which is a UNESCO World Heritage Site, is easy to reach from here. There are several coffee houses, restaurants and pedestrian areas in the district. Classical-style villas, embassies are located here mostly. The Heroes’ Square is also nearby, which is one of the most popular touristic sites of district 6. Városliget (City Park) provides several sport and entertainment opportunities (Museum of Fine Arts, Széchenyi Thermal Bath, Budapest Zoo and Botanical Garden). The district provides exceptionally good traffic opportunities: metro line no. 1, tram line no. 4 and 6., trolley line no. 76, train (Nyugati railway station).",19.06760905,47.51357246,1062,6
173,1,0,417000,14,29785.71429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for rent a living room plus a 3 bedroom apartment with extras on the fifth floor of the Madách House. Living room, American kitchen, dining room, pantry, 3 bedrooms, 2 bathrooms, Cologne toilet, laundry room, wardrobe, balconies. (5nm) total 149 sqm. The Utiltiy is about 60,000 HUF. Garage can be rented near the apartment.",19.06003679,47.50264128,1061,6
174,1,0,320000,8,40000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 82 sqm furnished beauty apartment in district VI. in Andrássy út. It is situated in a classical building on the 1th floor. The windows are facing to the Andrássy street. The apartment is newly renovated. It consists of a living room with american kitchen and exclusive galery , laundry room, 1 bedroom, 1 bathroom with infra sauna.Only long term rent!",19.07497852,47.51418884,1068,6
175,1,0,530000,8,66250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 85 sqm furnished apartment in district 5. in József Attila utca. It is situated in a classical building on the first floor. The windows are facing the street with a view of Budapest Eye. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms with galery and 1 with shower , 1 bathroom and toilet. Common cost is 24000 HUF/month (water included). Only long term rent! ",18.98579324,47.50443879,1125,12
176,1,0,230000,9,25555.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 96 sqm apartment in district 5. in Nádor utca. It is situated in a classical building on the 3dr floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 43000 HUF /month(water and heating included).Only long term rent! ",19.06240392,47.50624867,1062,6
177,1,0,706000,10,70600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for rent 103 sqm renovated property in Erkel utca close to Kálvin tér. The property is on the 3rd floor in a building which has an elevator. The property consists of 3 bedrooms, a living room, a kitchen and a bathroom. Common cost: 20000 Ft/month. Parking in the courtyard.",19.06491917,47.50909287,1064,6
178,1,0,273000,17,16058.82353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Buda Hills,0,1,0,0,0,0,0,1,1,1,"In a wonderful neighbourhood, in Dániel Street, a second floor, 2-bed apartment is available for rent from now. The building is located in a very nice park, in the 12th district. The property is well- equipped and nicely, fully furnished. There is a beautiful panoramic view on the Parliament Building and the Buda Hills from the balcony. Two garage spaces belong to the apartment as well. Public transportation connections: bus No. 155 stops only 900 m away. ",19.06093801,47.51035273,1067,6
