ID,Apartment,House,Price,Size(sqm),Price/sqm,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District
26,1,0,74900000,12,6241666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,We are offering for sale 127 sqm unrenovated property in Bajcsy-Zsilinszky út close to Nyugati tér. The street facing property is situated on the 1rst floor. Common cost is 28500HUF/month which is included the water. It could be a great opportunity for investment.,19.053966,47.51071993,1055,5
27,1,0,82900000,10,8290000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 100 sqm apartment in district 6, Teréz körút. It is situated in a classical style building on the 2nd floor. The building has got an elevator. The flat consists of 3 bedrooms, a living room, a kitchen, 2 bathrooms and a toilet. The apartment is furnished to high standard. Windows are facing to the inner courtyard. Heating: a newly installed circo heating system. Great opportunity for investment due to its perfect location and nice/exclusive layout and design. It could be a profitable investment or an ideal home as well. High rental potential. The inner part of the district is a popular part of the city center with its coffee houses, restaurants and historical buildings. Andrássy út, which is a UNESCO World Heritage Site, is easy to reach from here. There are several entertainment opportunities nearby, like the stunning Opera House and some theatres. The metro line no. 1, no. 2, no. 3, the tram line no. 4 and 6, the bus line no. 105 and the railway (Nyugati railway station) are within a few minutes walk. ",19.05863174,47.50915323,1067,6
28,1,0,49900000,6,8316666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 67 sqm apartment in district 7., Almássy tér. This is situated in a good condition classical building on the second floor, the windows are facing to the courtyard. It consists of living room, 2 bedrooms, bathroom and a pantry. The apartment is unrenovated.",19.06972613,47.50305825,1077,7
29,1,0,72000000,10,7200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for sale a 100 sqm apartment in district 9., Bródy Sándor utca, close the the National Museum. This is situated in a good condition classical building on the fourth floor, the windows are facing to the street. It consists of living room with open plan kitchem, bedroom, bathroom and a toilet. The apartment is equipped with gas circo heating system.",19.06369532,47.49390654,1088,8
30,1,0,156450000,11,14222727.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale an 110 sqm fully furnished apartment in district 5, Ferenciek tere. It is situated in a classical building on the 2nd floor. The building has got an elevator. The flat consists of 2 bedrooms, 2 living rooms, a kitchen with dining area and 2 bathrooms. The apartment is very sunny. It has got alarm system and air conditioner. The apartment is furnished to high standard. Windows are facing to the street. Windows offer a panoramic view. Heating: central heating. Price of furniture is included in the price. Great opportunity for investment due to its perfect location and nice and exclusive layout and design. It could be a profitable investment or an ideal home as well. High rental potential. District 5. is the heart of the teeming city center. Váci utca -full of stores and restaurants- can be found here and the Danube Promenade with a fantastic view is also here. Ferenciek tere, Astoria, Fővám tér and Kálvin tér are important nodes of the city that have a lot of monuments frequently visited by tourists. The famous Great Market Hall and Károly Garden are also here. All the metro lines and several tram lines are easily reachable from any places of the city center. ",19.05280305,47.49487957,1052,5
31,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
32,1,0,78000000,4,19500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 45 sqm renovated property in Ó utca. The property is situated on the 3rd floor in a good condition building which has an elevator. It consists of a bedroom, livign room, kitchen and bathroom. Because of the location it could be great opportunity for investment.",19.05511268,47.5043123,1065,6
33,1,0,85000000,9,9444444.444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 95 sqm fully furnished apartment in district 7, Vörösmarty utca. It is situated in a classical style building on the 3rd floor, which has been tottally renovated a year ago. The building has got an elevator. The flat consists of 2 bedrooms, a living room, a kitchen with dining area, with separate infra sauna, a bathroom and a toilet. The apartment is very sunny. Both of the bedroom has got air conditioner. The apartment is furnished to high standard. The insulation made by high-standard rockwool. the Living room and bedrooms windows are facing to the street and the kitchen's windows facing to the inner courtyard. Common charges: 15000 HUF /month + individual utility charges (water, electricity, heating). Heating: a newly installed circo heating system. Great opportunity for investment due to its perfect location and nice and exclusive layout and design. It could be a profitable investment or an ideal home as well. At the moment the apartment is being rent on short term since a few years ago and has got a good evaluation, so it can be a High rental potential for short term too. Few minutes walking distance from 4-6 tram, 70, 78 red buses, and from Andrassy road - M1 metro station. For furthermore information please do not hesitate to call us. ",19.0683063,47.50565169,1064,6
34,1,0,63000000,4,15750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,,19.02348069,47.51258098,1022,2
35,1,0,119000000,12,9916666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Square,0,0,0,0,0,1,0,1,1,1,"We offer for sale a 125 sqm apartment in district 14., Ajtósi Dürer fasor. This is situated in a classical building on the third floor, the windows are facing to the Városliget. It consists of living room, 2 bedroom, 2 bathroom, open plan kitchen, wardrobe and a balcony (5sqm). The apartment is recently renovated and fully furnished, equipped with gas circo and air condition. The celling high is 3,7 meter.",19.08724512,47.51052666,1146,14
36,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
37,1,0,108700000,14,7764285.714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale 2 apartments in Mártonvölgy Street (District XII.). It is situated on the ground floor in a newly built building. The first apartment is 54 sqm which has 67,5 sqm terrace. The second apartment is 60 sqm which has 25 sqm terrace. The prise includes a storage as well. The 2 garages are obligatory to buy.",18.99956907,47.49446474,1121,12
38,1,0,94500000,15,6300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a huge, 150 sqm apartment in Damjanich utca, next to Városliget. The street facing property is situated on the 3rd floor. The building has an elevator. The flat consists of 4 bedrooms, 3 bathrooms, a livingroom, kitchen with dining area, pantry, separate toilet. Could be a great investment.",19.07989141,47.51074432,1071,7
39,1,0,44900000,6,7483333.333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 69 sqm apartment in district 7., Dohány utca. This is situated in a classical building on the ground floor, the windows are facing to the street. It consists of 3 rooms.",19.07046946,47.50129653,1077,7
40,1,0,89900000,6,14983333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a fully renovated, 2 bedroom apartment in Liszt Ferenc tér, next to the Zeneakadémia. The panoramic view apartment is situated on the 3rd floor in a nice building which has got an elevator. The flat consists of 2 bedrooms, a livingroom, open plan kitchen, bathroom and a balcony with awesome panorama. The public transportation connections are nice, the Oktogon is 2 minutes walking distance from the property. It has the permission for AirBnb so could be a great investment!",19.06197719,47.50489958,1061,6
41,1,0,166000000,23,7217391.304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 231 sqm apartment in district 13., Pannónia utca. This is situated in a classical building on the first floor, the windows are facing to the street, to West. It consists of living room, 4 bedroom, 2 bathroom and a kitchen. The apartment is renovated and equipped with gas circo.",19.05010189,47.51475877,1136,13
42,1,0,117500000,9,13055555.56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 94 sqm furnished luxury apartment in district 5. in Veres Pálné utca for sale. It is situated in a classical building on the 4th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 3 bedrooms, 2 bathrooms and toilet. Great opportunity for an ideal home and for investment as well.",19.05511225,47.49199631,1053,5
43,1,0,102900000,9,11433333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale an elegant luxury apartment in the heart of Újlipótváros in district 13. The 90 sqm apartment is situated on the 2nd floor of a nice building with elevator. The property has been fully renovated, it consists of two bedrooms, a living room, 2 bathrooms. Location is perfect, you can reach Nyugati train station and Jászai Mari tér easily by walk, the theatre on Szent István körút is only a few minutes walking distance from there. Metroline 3, 4/6 tramline, tram no.2, and further buses give numerous options for quick public transportation. ",19.0580925,47.52547863,1133,13
44,1,0,107900000,9,11988888.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 98 sqm apartment in Henszlmann Imre utca close to Astoria. The property is on the 2nd floor in a good condition building which has an elevator. The street facing property consists of 2 bedrooms, living room with open kitchen, bathroom and seperate toilet. ELTE and Metro station in Astoria only few minutes by walk so it could be great opportunity for investment.",19.05861036,47.49310149,1053,5
45,1,0,42500000,6,7083333.333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offer for sale a one bedroom apartment in Lónyay utca, close to the Danube and Kálvin tér. The courtyard facing property is situated on the 1st floor in a nice classical style building which has got an elevator. The flat consists of 2 rooms with gallery, a kitchen and a bathroom. Could be a great investment.",19.06117911,47.48645965,1093,9
46,1,0,175000000,24,7291666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"Exclusive semi-detached house designed by an award-winning architect is for sale in a quiet area of the Buda hills in Farkasvölgy. The residence allows a wonderful panoramic view over the Buda hills and the city. It has three storeys which contain the following rooms in each units: on the ground floor there are 2 rooms, a nice kitchen and a terrace, the 1st floor consists of a guest wc, a dressing room, a modern, furnished kitchen and a large living room with an excellent fireplace also as a big balcony. The 2nd floor has 2 bedrooms and a big bathroom with shower and a separate bath. A garage place and a sauna also belong to the property.",18.99828161,47.48114615,1112,11
47,1,0,89880000,10,8988000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 103 sqm apartment in Gyulai Pál utca. The flat is on the 3rd floor in a classical style building which has got an elevator. The flat has a special layout because you can find 2 different apartment. The apartments consists of a room, a kitchen and a bathroom. The location is good because the neighborhood calm and quiet. Great opportunity for investment.",19.06528319,47.49690044,1072,7
48,1,0,69500000,10,6950000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 106 sqm apartment in a good condition in the 9th district at Lónyay utca, not far from Corvinus Universtity of Budapest and Nehru Part. The property is located on the ground floor of the classical styled nice apartment. The windows of the property look at the inner courtyard. In the property there is a big bedroom, 2 gallery bedrooms, a living room, a kitchen and bathroom. The heating is provided by gas cirko heating. Thanks to the location and proximity of universities it is a great opportunity for investment and home.",19.06442531,47.48346318,1093,9
49,1,0,34900000,4,8725000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,_,19.02967632,47.51673508,1023,2
50,1,0,89900000,10,8990000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"Next to Mammut shopping center we are offering for sale 104 sqm apartment in Lövőház utca. The property is on the 4th floor in a good condition building which has an elevator. The apartment consists of 3 bedrooms, living room, kitchen, bathroom, seperate toilet and balcony. Széll Kálmán tér only few minutes by walk so public transport facilities are good. It coudl be a great opportunity for investment or ideal home as well.",19.02111977,47.51262878,1022,2
51,1,0,99700000,9,11077777.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"An unique unrenovated apartment available for sale in Kossuth Lajos street (next to Ferenciek square). This 4,5 meters inner height property is unrenovated, optionally could be a Loft-luxury apartment. It could separate for two apartment as needed. For request I can send 3D plan as a possible renovation. The building still good condition, has an elevator. ",19.05476009,47.49506555,1052,5
52,1,0,75000000,6,12500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 60 sqm good condition apartment in district 5. Nádor utca close to Bazilika and Parlament. The street facing property is situated on the second floor in a nice renovated classical style building which has got an elevator. It consists of living room with 18 sqm gallery, bedroom with gallery, kitchen and bathroom. It could be a great opportunity for investment or ideal home as well.",19.04765404,47.50334361,1054,5
53,1,0,98000000,10,9800000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 103 sqm apartment in district 3, Királyok útja, close to river Danube. The building is situated on a more than 1 hectare plot, with nice green park. The apartment consists of 3 bedrooms, a living room with open plan kitchen, 2 bathrooms and a toilet. A 26 sqm terrace also belongs to the property and a 150 sqm own garden.",19.06574453,47.59174664,1039,3
54,1,0,69900000,8,8737500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 88 sqm apartment in district 7., Dob utca. This is situated in a ground floor, the windows are facing to the courtyard. It consists of living room, kitchen, bathroom and 2 bedrooms. The apartment is equipped with gas circo and air con.",19.05862294,47.4988123,1075,7
55,1,0,68900000,8,8612500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale an 81 sqm furnished apartment in district 6, Podmaniczky utca next to Bajcsy-Zsilinszky út. It is situated in a classical style building on the 3rd. The flat consists of 2 bedrooms, a living room, a kitchen with dining area, a bathroom and a toilet. The apartment is very sunny. Windows are facing to the inner courtyard. Common charges: 20150 HUF /month including unlimited water consumption. Heating: a newly installed circo heating system. It has got a cellar. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential. The inner part of the district is a popular part of the city center with its coffee houses, restaurants and historical buildings. Andrássy út, which is a UNESCO World Heritage Site, is easy to reach from here. There are several entertainment opportunities nearby, like the stunning Opera House and some theatres. The metro line no. 1, no. 2, no. 3, the tram line no. 4 and 6, the bus line no. 105 and the railway (Nyugati railway station) are within a few minutes walk. ",19.05463699,47.50927282,1055,5
56,1,0,72230000,7,10318571.43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Freshly and entirely renovated 2 bedroom design apartment available for sale in District V., Bajcsy-Zsilinszky Street, close to Basilica and Andrássy Avenue. The property is situated on the 4th floor the door is opening from a closed staircase. It has two bedrooms and 2 baths, a spacious kitchen and a living area in the middle. Windows are facing east and west, very bright both ways as the buildings across are far away. It also has 2 balconies. Beautiful renovation, excellent layout, great for investors and home seekers as well.",19.05327762,47.50545348,1054,5
57,1,0,109200000,9,12133333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 91 sqm renovated property in Váci utca close to Fővám tér. The courtyard facing property consists of 3 bedrooms, a living room with open kitchen, 2 bathrooms. Nearby there are universities so it could be a great opportunity for investment.",19.05426449,47.49095638,1056,5
58,1,0,34000000,5,6800000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Very nice, unfurnished, one bedroom, first floor apartment now available in residental new development for sale. It consists of bright open plan living/dining room with equipped kitchen with exhaust fan, hob, oven, fridge. one large bedroom and bathroom with washing machine. There is a parking lot and storage associated to the apartment altogether for 2,5M HUF. This exceptional residential project located on the banks on the river Danube in downtown Budapest is the rehabilitation of a complete block on a land area of approx. 40,000 m2. The area around the buildings is developed with parks, daily care, pedestrianized streets and areas along with several community facilities: well-maintained playgrounds, community rest areas with fountains and works of art. ",19.07947744,47.56557535,1047,4
59,1,0,92000000,9,10222222.22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a freshly renovated 2-bedroom 2-bathroom property in the well-known Ráday utca, close to Kálvin tér and to the River Danube. The property is located on the 4th floor in a classical building which has an elevator. Fully furnished and equipped, excellent opportunity for investment.",19.06389058,47.48568988,1092,9
60,1,0,47900000,6,7983333.333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 69 sqm apartment in József körút. The street facing property is situated on the 3rd floor in a beautifully renovated classical style building which has got an elevator. The flat consists of one bedroom, a livingroom, kitchen, bathroom, separate toilet. The public transportation connections are superb, thanks to tram line 4/6. Common cost is 13.000 HUF. Could be a great investment.",19.06886341,47.49171822,1085,8
61,1,0,159800000,14,11414285.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,,19.04835915,47.5123292,1055,5
62,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
63,1,0,48200000,3,16066666.67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a studio apartment in Vitkovics Mihály utca. The new built flat consists of one room, open plan kitche, hallway, bathroom. Common cost is cc. 9.000 HUF. Could be a great investment.",19.0553277,47.49654409,1052,5
64,1,0,215070000,14,15362142.86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for sale a 140 sqm apartent with 300 balcony in district 2., Ötvös János utca. This is situated in a newly built (after 2000) building on the thrid floor, the windows and the balconies have a panoramic view. It consists of living room with open plan kitchen, 3 bedrooms, 2 bathrooms, laundy and 2 balconies and a huge roof terrece.",18.97290837,47.53860713,1021,2
65,1,0,76900000,10,7690000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 108 sqm good condition apartment in Erkel utca close to Ráday street. The property is situated on the 2nd floor in a classical style building. The property consists of 3 bedrooms, living room, kitchen, 2 bathrooms and a seperate toilet. Metro station only few minutes by walk so it could be great opportunity for investment.",19.06310941,47.48935172,1082,8
66,1,0,79510000,8,9938750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 80 sqm apartment in Zápor Street (District III.), next to the Amfiteátrum and Óbudai University. It is situated in a newly building on the 3rd floor. The street facing property is consists of 2 bedrooms, a livingroom, open plan kitchen, dining area, 1 bathroom and a toilet. The public transportation connections are excellent (17, 19 41). Great opportunity for investment. Construction will be finished in Q3 2019. ",19.03518391,47.53622282,1034,3
67,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
68,1,0,99700000,9,11077777.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"An unique unrenovated apartment available for sale in Kossuth Lajos street (next to Ferenciek square). This 4,5 meters inner height property is unrenovated, optionally could be a Loft-luxury apartment. It could separate for two apartment as needed. For request I can send 3D plan as a possible renovation. The building still good condition, has an elevator. ",19.05476009,47.49506555,1052,5
69,1,0,80000000,11,7272727.273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 117 sqm modern, newly renovated apartment in district 5, in the immediate vicinity of the Károlyi Garden. The apartment is spacious, has a good layout. The electrical wiring and complete replacement of the gas heating system has been finalised in the apartment and the building as well. Because of its central location and excellent features it is a great place to live and also for investment. ",19.05911411,47.49302937,1053,5
70,1,0,124900000,10,12490000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a fully renovated, luxury apartment in Közraktér utca, close to the Danube. The apartment has been fully renovated. Each windows has been replaced by 3 layer glassing plastic windows with motorised aluminum shutters. Every rooms has a ground and wall heating system. For the luxury and relaxation the apartment has a built-in kitchen with appliances, home cinema system, sauna, massage bathtub and bar.",19.06183923,47.48446705,1093,9
71,1,0,59000000,7,8428571.429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 74 sqm unrenovated property in Krisztina körút close to Széll Kálmán tér. The property is facing to the street. It consists of 2 bedrooms, living room, kitchen and bathroom. Metro ,tram and bus stop only few minutes by walk so it could be great opportunity for investment.",19.02224328,47.50508436,1122,12
72,1,0,57900000,6,9650000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,,19.05033965,47.51849814,1137,13
73,1,0,99500000,11,9045454.545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 113 sqm renovated luxury apartment in Hollán Ernő street, district 13. It is situated on the 4th floor of a classical building. The flat consists of two bedrooms, a livingroom, a kitchen, a dining area, 2 bathrooms, a toilet. In the bathroom a finnish sauna had been installed and a hydromassage bathtuband shower also. Spacious, comfy, and really bright apartment what is only waiting for its next tenants. A few minutes walk from river Danube, it has a great neighbourhood with restaurants, bars and coffee house.It offers numerous possibilities for entertaining(theatre, cinema), recreation, sport (Margaret Island) and shopping (WestEnd shopping mall). Public transport connections are nice, you can choose metroline 3, tramline no.4/6, trolly no. 76,75 and the train station is also really close.",19.04808052,47.51514478,1137,13
74,1,0,54900000,13,4223076.923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,6,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 3 bedroom apartment in Baross Street (District VIII.). The panoramic view apartment is situated on the 6th floor in a nice new built house which has got elevator. The flat consists 3 bedrooms, a huge livingroom, 3 bathroom, kitchen and pantry. The public transportation connections are nice so it could be a great investment or ideal home as well.",19.08832873,47.49073124,1086,8
75,1,0,85000000,14,6071428.571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer Budapest III. Newly built apartments in Aranyhegy. The condominium consists of 2 buildings, one of which has two apartments (A) which are 3 storeys, the other building (B) Is a separate apartment, also on 3 levels.",19.02031489,47.5804579,1031,3
