ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Fuel,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163556,470,2475.651064, II/A kerület – Budaliget,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008406624445,11.396364053942762,12.988219952359236,10.700073719722736,9.6563631312065,27.412352309795512,6.3256057208811525,11.85741928533618,12.349354630870565,12.446375660459713,12.446375660459713,12.835485636160051,15.262490105938726,12.703211252456093,16.069597637149762,11.023268027246496,12.577381596251481,13.712618782873756,11.681358209953865,11.562085944620511,8.473387199992883,12.561497469297905,14.102085003348892,6.7839583108807995,14.419847120598964,7.914975249736017,12.578736171432292,13.00842607917317,10.329002111616177,7,10,1,2,3,1,6,4,0,2,0,3,1,0,25,0,2,111
402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,350,3693.828571, Nyék,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,7 room,7,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53556,18.987955,47.53556,18.987955,1025,2,2.3137281857290106,6.406859188748556,8.141191356640864,5.8442237544170395,4.691299453893569,22.598522152168808,3.9463916250899618,6.9135270105889095,7.386466862123512,7.4663576098948035,7.4663576098948035,7.851432012487749,10.698969167364194,7.74330111271418,11.522185681890535,6.042668212347263,7.584903000615583,8.72223680893006,6.767021523174693,6.706269617086137,5.762739267475481,7.5714490820162625,9.70366417225496,2.114418275294763,9.446171058287684,3.489967554524022,7.6006222344529855,8.021631236948076,5.418018430056539,14,15,2,7,50,0,0,8,0,0,3,1,3,0,55,0,11,184
403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,60,4166.666667, Kasza utca,-1,-1,1,street view,0,0,1,-1,-1,not available,0,2 room,2,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,0,1,-1,natural gas boiler,1,0,0,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   146A   46   98   146   198    Éjszakai   980   998   ,47.47997700000001,19.258114000000006,47.47997700000001,19.258114000000006,1173,17,1.089349287264583,15.692877241924348,13.308916104060874,15.496255621169748,17.704823615239125,4.6213711386608916,13.835564435594168,14.793151720087714,14.520906238557608,14.652095733556356,14.652095733556356,15.225668087911306,10.513701385751943,14.193017179841018,9.691258034925756,15.834753292236323,15.062480502351553,13.942332274306835,14.7864068664357,14.678612758586205,17.852570594235278,14.793973964456802,11.607412826574668,20.464789750278765,12.982302980808914,17.85188338907456,14.514681723825245,14.346406889994869,17.635138705981802,22,39,2,11,30,2,7,13,2,2,3,6,3,2,67,0,7,58
404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,200,7500.0, Csillaghegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.585827,19.051441,47.585827,19.051441,1039,3,2.3378047936189086,9.93030624668607,9.697864126927511,8.264546221434568,9.601317199907418,22.259899747100796,2.1859002518875124,9.58616463767029,10.125811797405516,10.443420841676824,10.443420841676824,11.58412023518107,10.232069975990502,10.344908961620453,10.840897496492447,9.47471089075082,11.071607147708859,11.668966585750324,9.227926666527075,8.781853401944058,2.6395942670298704,10.77891103136825,8.81277729037817,8.921634599186346,11.84016362417768,5.883767183674167,10.505828357276442,11.007278905157822,10.471517762967538,70,32,4,10,30,2,4,11,1,0,5,17,5,1,97,0,5,164
405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100865,510,4119.343137, Mátyáshegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,10 + 1 half room,10,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,AA,0,5,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion possible,1,-1,47.533485,19.023011999999998,47.533485,19.023011999999998,1037,3,0.020328302267240063,4.606168408058243,5.796320429912777,3.5386368209921453,3.5697271922790392,20.20113720738087,1.4817579946026846,4.805851700412031,5.342154510331193,5.517997924943571,5.517997924943571,6.256216377885948,8.127206924498111,5.676559958417692,8.94641015823068,4.163328691315393,5.859211784360063,6.8429139289158,4.572781545477199,4.3874276630641,3.9393524465977134,5.7238543016746055,7.080335998149698,3.0351835772701445,7.4110651333846045,0.8582563988834327,5.634337174406185,6.115215436461004,4.451801998727311,117,51,2,36,34,4,9,21,1,0,75,30,3,1,179,0,15,432
406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,300,1966.6666670000002, Aszú köz,-1,-1,1,garden view,1,0,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   57   64   164   257   264   64A    Éjszakai   964   956   ,47.56066,18.96314,47.56066,18.96314,1028,2,2.8335274998704283,9.6996508838465,11.2045671289535,8.92450914598307,8.045147375426833,25.61210066610581,4.957119322901376,10.111400610094512,10.615000460262367,10.729401459123268,10.729401459123268,11.191239346654699,13.449625424814782,10.965706539122882,14.256573362429624,9.31073462003341,10.90377355773012,12.014121748454276,9.921514620206668,9.783852193282948,6.809564111772229,10.863883982601676,12.29099721855014,5.3249613715660296,12.691518020306061,6.1052857041799715,10.858981663938543,11.301610518439748,8.7695675738528,15,20,0,3,17,1,6,14,0,0,2,1,0,0,28,0,4,142
407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,230,3043.4782609999997, Csillaghegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.585827,19.051441,47.585827,19.051441,1039,3,2.3378047936189086,9.93030624668607,9.697864126927511,8.264546221434568,9.601317199907418,22.259899747100796,2.1859002518875124,9.58616463767029,10.125811797405516,10.443420841676824,10.443420841676824,11.58412023518107,10.232069975990502,10.344908961620453,10.840897496492447,9.47471089075082,11.071607147708859,11.668966585750324,9.227926666527075,8.781853401944058,2.6395942670298704,10.77891103136825,8.81277729037817,8.921634599186346,11.84016362417768,5.883767183674167,10.505828357276442,11.007278905157822,10.471517762967538,70,32,4,10,30,2,4,11,1,0,5,17,5,1,97,0,5,164
408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,150,2533.333333, Orgona ösvény,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,3 room,3,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,elektromos,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.485985,18.971432,47.485985,18.971432,1121,12,4.259621954297871,6.0701755951816825,8.61766408457722,7.0471213059962725,4.348044018324733,21.760040673791924,6.675470064766523,7.088668087137799,7.19547529723376,6.9887148421987915,6.9887148421987915,6.337259143646356,11.762972304469724,7.479026701760362,12.51056876349992,6.0939963923460425,6.497055389978403,7.616618803695941,7.242510869732772,7.5734866791550335,10.489551292285393,6.792317456403098,11.388884094997165,3.7201911897458535,8.57526131133214,7.147208511191572,7.116798504984484,7.221813786915624,4.056113950544759,6,8,0,2,2,0,2,2,0,0,0,2,0,0,88,0,4,258
409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000,510,4117.647059000001, Szépvölgyi út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,11 room,11,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,AA,0,5,-1,gáz (cirko),1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   29   65   111   165   65A    Éjszakai   931   ,47.530453,19.02604,47.530453,19.02604,1037,3,0.04479695070531993,4.203002269852341,5.411148209224256,3.1430285981209267,3.2323108095114814,19.83216434136505,1.3572111711895194,4.4010810361736015,4.93630557700634,5.111372100682816,5.111372100682816,5.85758103409204,7.800881007107923,5.271451851920434,8.622381056303807,3.75865094849852,5.456242056724078,6.436352319789723,4.171400908405375,3.9959248205435514,4.0963839071399715,5.318027951627147,6.788697214457813,3.0338811340472267,7.0062351844681565,0.7518641804998207,5.227748586113793,5.708635895176902,4.115803716059603,115,59,2,32,37,4,9,26,1,0,80,33,4,1,177,0,11,410
410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,365,2833.621918, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,padlófűtés,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.6449182928887858,10.62781714409191,12.024872567929714,9.766427113448527,9.027011267372796,26.37451287680533,4.924063812417971,10.99189980249717,11.507276684852975,11.638341461025805,11.638341461025805,12.150177608843592,14.142260517580366,11.853828587351087,14.938737873890787,10.227078565027924,11.845660254110546,12.936123891575516,10.78482312067069,10.618302694826829,7.115977447835503,11.788728111881097,12.936109714215796,6.355709740478371,13.585943214760304,6.860217803673258,11.765103332007605,12.218181195386041,9.769136625438312,10,10,0,2,7,1,6,7,0,0,1,1,0,0,23,0,2,104
411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799000,230,3473.913043, Jagelló út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,8 + 1 half room,8,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   17   61    Busz   108E   110   112   139   140   140A   142   212   8E    Éjszakai   908   960   ,47.48814,19.02051,47.48814,19.02051,1124,12,0.8689577724649469,2.4525439832992,4.98129504903704,3.797102120869472,1.5064001552877495,18.272716798606393,3.0658594590639465,3.4868478850998605,3.5241660348654062,3.298220601783145,3.298220601783145,2.7273037339406145,8.125251978174148,3.7925906359233417,8.851602092830202,2.588981466813313,2.8160697499584324,3.9764937965299683,3.700781865668916,4.109317354966383,8.601686908140683,3.097467553023638,7.882430709605543,3.86271025518318,4.924856966122789,5.2243787267828266,3.4240720470079373,3.5330406569208432,0.6553533077008891,124,70,5,28,61,9,9,20,6,2,65,46,12,6,133,0,10,496
412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056000,284,3718.3098590000004, II/A kerület – Budaliget,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008406624445,11.396364053942762,12.988219952359236,10.700073719722736,9.6563631312065,27.412352309795512,6.3256057208811525,11.85741928533618,12.349354630870565,12.446375660459713,12.446375660459713,12.835485636160051,15.262490105938726,12.703211252456093,16.069597637149762,11.023268027246496,12.577381596251481,13.712618782873756,11.681358209953865,11.562085944620511,8.473387199992883,12.561497469297905,14.102085003348892,6.7839583108807995,14.419847120598964,7.914975249736017,12.578736171432292,13.00842607917317,10.329002111616177,7,10,1,2,3,1,6,4,0,2,0,3,1,0,25,0,2,111
413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,143,2237.762238, Nóra utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.566307,18.967419,47.566307,18.967419,1028,2,2.278115481450945,9.965362616291026,11.3350975563386,9.080286869766924,8.398184203757836,25.68088997400448,4.4731074708638126,10.313242393239458,10.831594743295382,10.967880853619409,10.967880853619409,11.502465695755337,13.450764729025687,11.176829347723949,14.24812343627706,9.560109976253843,11.188794653138704,12.269915816213993,10.102260739931817,9.930700004289967,6.502629887895512,11.124196653136798,12.248845216665714,5.800306226308728,12.910118292642524,6.167007751530097,11.093622451106418,11.550196545913794,9.156191261834657,17,14,0,2,7,0,4,7,0,0,2,0,0,0,26,0,3,76
414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890000,380,2342.105263, II/A kerület – Remetekertváros,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,3.6888590611279928,9.368845821641457,11.078670763308516,8.780555236790574,7.586514804850158,25.534102215290275,5.700694828173098,9.880754312887293,10.35609616288464,10.434079420074523,10.434079420074523,10.773398821875524,13.511333236680711,10.712820368261113,14.328967993145778,9.010681396816253,10.531087142748936,11.681592299982775,9.72665420428844,9.644618181383873,7.386383062750339,10.531946142323418,12.426043882872353,4.695159273681403,12.41501902322221,6.160432590576726,10.568869305942481,10.985543347020075,8.245236662648432,30,28,0,5,24,1,6,16,0,0,4,3,1,0,42,0,5,220
415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120000,560,2000.0, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.939120000000006,47.54735,18.939120000000006,1029,2,5.0929535783436535,10.106779431652306,12.008087945958525,9.717854430584408,8.204880114213454,26.453358695191607,7.103544782695625,10.719568427255512,11.159984340742593,11.197830431174513,11.197830431174513,11.390314745868249,14.587599184501073,11.519212091554422,15.410121028638425,9.787843776733974,11.205538056872935,12.390578483257235,10.603317461988082,10.575698229305962,8.766721538721216,11.253664249906702,13.563284527588312,5.187466704253789,13.1803139966333,7.300368707046645,11.336810954493474,11.720205556065721,8.763312310669349,5,10,1,1,11,1,2,8,0,2,0,0,1,0,20,0,2,117
416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,240,1875.0, Ferenchegyi út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,8 room,8,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   29   91   111   291    Éjszakai   931   ,47.52659600000001,19.020681,47.52659600000001,19.020681,1025,2,0.5003277060116855,4.0331531864031,5.509176115041167,3.2113110591814333,2.8172264894820533,19.96533460787745,1.8631938548392533,4.367432585938355,4.87748504210373,5.012618124384918,5.012618124384918,5.638201736503067,8.064113197082436,5.225309607206023,8.888182865433913,3.612877866770841,5.2760788834190375,6.32101640750417,4.180171487533722,4.0754325317111615,4.672190698357085,5.181123280822015,7.122151564918803,2.475641391222092,6.956080040012427,1.3309336968081822,5.137538704191287,5.598229065696559,3.6946243088322475,100,62,0,28,43,4,5,17,2,0,60,24,3,2,143,0,8,382
417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,60,1666.666667, Szélső utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,1 + 2 half room,1,2,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,1,-1,combination boiler,0,0,1,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.40723,19.173105,47.40723,19.173105,1188,18,3.4326599593334093,13.53841005464425,12.437362143635442,14.511590446230812,15.306523029897043,6.902562818544936,5.462551119563921,13.204498515778926,12.670448168634842,12.521716909699464,12.521716909699464,12.113081261271615,11.80114850057436,12.333644662857823,11.389204436107704,13.931842624622956,12.347683437290984,11.224418142952498,13.451950002863965,13.712241990829035,19.416750136705065,12.374188363501524,13.190455743261392,18.30712494444095,10.599423635794027,17.54871911049674,12.39678317465749,11.940492642430026,14.736990686352275,19,10,1,3,17,0,2,6,0,0,1,4,7,0,42,0,2,17
418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001951,250,4007.804, Szívvirág utca,-1,-1,1,street view,0,0,1,-1,-1,available,1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,renewable energy,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   157   157A   64A   164   264   64    Éjszakai   964   ,47.57119,18.9415,47.57119,18.9415,1029,2,3.816333487198424,11.668107859722529,13.206321100555133,10.925431509058765,9.957703628807304,27.609533110717567,6.190356044778987,12.104007877290034,12.60288928031658,12.709085552586998,12.709085552586998,13.128267580239616,15.424168310880125,12.955048194430775,16.22703990590147,11.28761394262886,12.859221446991219,13.984430743971382,11.918878651054534,11.785199608544538,8.490238122943385,12.833320320547845,14.243015641950851,7.117126347392559,14.677176192858756,8.095817693438741,12.84009413480709,13.27620990947111,10.645310770073866,4,10,0,0,0,1,6,6,0,0,0,2,1,0,21,0,1,98
419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809000,240,3370.833333, Endrődi Sándor utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   91   111   149   291    Éjszakai   931   ,47.522220000000004,19.0092,47.522220000000004,19.0092,1026,2,1.4872454710626832,4.2286857993215134,6.065265725279938,3.7953142670005526,2.588530585815142,20.497119913867987,2.827092848463245,4.766589930287172,5.223222651468103,5.291861919234774,5.291861919234774,5.694328577018751,8.801630872266157,5.5814600804525165,9.624497938619156,3.868917180718935,5.411538311915127,6.544051062733124,4.646684156498644,4.640632889969012,5.563223410455851,5.393235107185273,7.9435022964554,1.4879321665739695,7.273936084488577,2.3124341597545977,5.427107123180171,5.843963988205153,3.3925887052391213,58,63,0,16,43,1,4,10,0,0,25,12,3,0,99,0,11,420
420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420173,130,3232.1, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,3 + 2 half room,3,2,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008406624445,11.396364053942762,12.988219952359236,10.700073719722736,9.6563631312065,27.412352309795512,6.3256057208811525,11.85741928533618,12.349354630870565,12.446375660459713,12.446375660459713,12.835485636160051,15.262490105938726,12.703211252456093,16.069597637149762,11.023268027246496,12.577381596251481,13.712618782873756,11.681358209953865,11.562085944620511,8.473387199992883,12.561497469297905,14.102085003348892,6.7839583108807995,14.419847120598964,7.914975249736017,12.578736171432292,13.00842607917317,10.329002111616177,7,10,1,2,3,1,6,4,0,2,0,3,1,0,25,0,2,111
421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,298,4338.389262, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,heat pump,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.6449182928887858,10.62781714409191,12.024872567929714,9.766427113448527,9.027011267372796,26.37451287680533,4.924063812417971,10.99189980249717,11.507276684852975,11.638341461025805,11.638341461025805,12.150177608843592,14.142260517580366,11.853828587351087,14.938737873890787,10.227078565027924,11.845660254110546,12.936123891575516,10.78482312067069,10.618302694826829,7.115977447835503,11.788728111881097,12.936109714215796,6.355709740478371,13.585943214760304,6.860217803673258,11.765103332007605,12.218181195386041,9.769136625438312,10,10,0,2,7,1,6,7,0,0,1,1,0,0,23,0,2,104
422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,380,2894.736842000001, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,8 + 3 half room,8,3,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,3,-1,central heating,0,0,0,0,1,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.9018492389927388,4.517423073982945,6.443107715048756,4.1891063104393815,2.75824508034784,20.854546842887157,3.2559997641216216,5.110262653833406,5.548943114519769,5.597275227712323,5.597275227712323,5.921738223963388,9.214490750214587,5.908097870516152,10.036616336522297,4.180456959773056,5.669249915714978,6.8242527417753625,5.008669149239296,5.025902021385155,5.877060595567744,5.6767144131146825,8.370099214618273,1.0800088856890198,7.581544791225552,2.7048589637565064,5.734792578319462,6.135345242968266,3.505729881546225,53,54,2,17,41,1,4,10,0,0,23,8,3,0,97,0,12,390
423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904988,240,3770.783333, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008406624445,11.396364053942762,12.988219952359236,10.700073719722736,9.6563631312065,27.412352309795512,6.3256057208811525,11.85741928533618,12.349354630870565,12.446375660459713,12.446375660459713,12.835485636160051,15.262490105938726,12.703211252456093,16.069597637149762,11.023268027246496,12.577381596251481,13.712618782873756,11.681358209953865,11.562085944620511,8.473387199992883,12.561497469297905,14.102085003348892,6.7839583108807995,14.419847120598964,7.914975249736017,12.578736171432292,13.00842607917317,10.329002111616177,7,10,1,2,3,1,6,4,0,2,0,3,1,0,25,0,2,111
424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,710,4225.352113, Zugligeti út,-1,-1,1,not specified,0,0,0,-1,-1,available,1,10 room,10,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,1,4,-1,fan-coil,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   22   222   22A   291    Éjszakai   922   ,47.517067,18.980957,47.517067,18.980957,1121,12,3.6537130622275655,5.715190430411518,7.921545514329437,5.760487787401464,3.713342074365862,22.17866830442289,5.025009191623784,6.4818154701915125,6.844622224406468,6.817477098231728,6.817477098231728,6.845336324355562,10.828558422241935,7.198927445766215,11.64456895562796,5.469770680573588,6.7131478836729785,7.920028311475872,6.448881863291816,6.552044608495363,7.4214415452133045,6.814539855586334,10.060046923325679,0.7683377471857639,8.768310722361973,4.440881481975391,6.959664656997755,7.289641999063858,4.180497975765082,18,37,2,6,34,4,2,12,0,2,3,4,2,0,65,0,10,214
