ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
1666,1,0,0,553,45,12.28888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciprus utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1107,31,31,"Furnished, equipped",1,1,0,0,Ground floor,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,At least one year,Yes,-1,-1,-1,-1," 
",,,,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1,0,0,448,48,9.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fogócska utca,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,896,62,34,Empty,0,0,0,1,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,bojtimaria.alberlet.hu,,,"Számalk Rt. School of Economic Studies - SES ( 1.318 km )
",47.4553184,19.034444,47.4553184,19.034444,1119,11,200,95,2,57,80,9,30,27,0,0,28,128,17,395,3,25,862
1668,1,0,0,927,95,9.757894737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baross tér,"
                4 rooms                            ",4,0,Brick Apartment,1,0,1855,108,49,"Furnished, equipped",1,1,0,0,2,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,1,-1,-1,-1,-1,diamond.alberlet.hu,,,,47.4999962,19.0806075,47.4999962,19.0806075,1077,7,1795,311,25,308,215,96,134,104,22,15,303,467,26,435,5,39,1679
1669,1,0,0,600,60,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erzsébet körút,"
                1 room                 + 2 half room            ",1,2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,"Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.454 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.847 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.918 km )Baptista Teológiai Akadémia - BTA ( 0.634 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.702 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.307 km )Közép-Európai Egyetem - KEE ( 1.959 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.121 km )McDaniel College - MCDC ( 1.373 km )Magyar Képzőművészeti Egyetem - MKE ( 0.631 km )Magyar Táncművészeti Főiskola - MTF ( 1.998 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.948 km )Szent István Egyetem - SZIE ÁOTK ( 1.321 km )Central European University - CEU ( 1.959 km )

                    More
                    



",-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,1,0,0,526,58,9.068965517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tahi utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1051,62,31,Partly furnished,0,0,1,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.252 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.453 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.453 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.453 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.249 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.798 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.660 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.660 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.209 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.577 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.482 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.482 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.542 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.717 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.752 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.717 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.717 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.866 km )Károli Gáspár Református Egyetem - KRE ( 1.240 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.010 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.973 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.015 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.092 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.624 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.223 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.125 km )Semmelweis Egyetem - SE ( 0.758 km )Semmelweis Egyetem - SE ÁOK ( 0.758 km )Semmelweis Egyetem - SE EFK ( 1.188 km )Semmelweis Egyetem - SE FOK ( 0.758 km )Semmelweis Egyetem - SE GYTK ( 0.758 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.381 km )Szent István Egyetem - SZIE ÁOTK ( 1.957 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.691 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.294 km )

                    More
                    



",47.5385524,19.0846437,47.5385524,19.0846437,1135,13,196,120,4,66,100,20,19,26,4,12,42,112,15,240,0,64,553
1671,1,0,0,510,39,13.07692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keleti Károly utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1020,46,34,"Furnished, equipped",1,1,0,0,1,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,-1,-1,-1,-1,-1,"The apartment is located in the heart of the II. district, close to the Millenáris Park as well to shops and restaurants, but in facing a quiet street. Situated on the first floor , due to its large balcony and its south facing windows, the flat is always bright. The flat went through a renovation and refurbishment with quality materials and machines. The common cost is 11,000 HUF, which includes unlimited water consumption, garbage transportation, elevator maintenance, daily staircase cleaning. The apartment has a 4m2  storage room right accross its entrance. The minimum rental period is 1 year.",,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.467 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.668 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.668 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.668 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.456 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.852 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.852 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.852 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.852 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.852 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.948 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.852 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.852 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.357 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.668 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.705 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.705 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.757 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.800 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.942 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.800 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.800 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.961 km )Károli Gáspár Református Egyetem - KRE ( 1.464 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.232 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.188 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.195 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.304 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.847 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.211 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.337 km )Semmelweis Egyetem - SE ( 0.979 km )Semmelweis Egyetem - SE ÁOK ( 0.979 km )Semmelweis Egyetem - SE EFK ( 1.386 km )Semmelweis Egyetem - SE FOK ( 0.979 km )Semmelweis Egyetem - SE GYTK ( 0.979 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.571 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.677 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.111 km )

                    More
                    



",47.5121263,19.0283636,47.5121263,19.0283636,1024,2,1014,156,12,196,171,92,62,60,15,18,243,373,20,432,5,26,1748
1672,1,0,0,711,111,6.405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Dorozsmai utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1422,93,124,"Empty, equipped",0,1,0,1,6,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,fh.alberlet.hu,,,,47.5273413,19.1028356,47.5273413,19.1028356,1142,14,203,113,5,47,97,19,15,34,5,15,32,68,16,274,0,45,524
1673,1,0,0,680,93,7.311827957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Szugló utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1360,77,31,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,fh.alberlet.hu,,,,47.5194844,19.1185811,47.5194844,19.1185811,1141,14,175,108,6,40,84,11,14,29,9,5,29,34,19,381,0,36,328
1674,1,0,0,556,60,9.266666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oktogon tér,"
                2 rooms                            ",2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,1,0,0,900,80,11.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lónyay utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1800,93,49,Empty,0,0,0,1,1,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,-1,-1,-1,-1,-1,"Budapest 9th district  in Lónyay street (from the balcony overlooking the Bakáts square church - a few steps from the Mediterranean atmosphere Ráday street, and 10 minutes walking distance to Corvinus university)  first floor, 80 sqm with balcony,  2,5 rooms flat with 2 bathrooms,  is for rent for minimum one year, in a beautiful house.
The apartment has a great layout, from the wide lobby there is a half room, a kitchen with dining place,  2 bathrooms,  separate toilet with hand wash and a larger room. The two-bedrooms  are interconnected and separated by the other bathroom. 
Gas central heating highest price at winter time, was 15.000 HUF, common cost  15.800 HUF, water meter is available.
The flat can be furnished up to the Tenant. 
Rental fee 900 EUR / + 2 months deposit
For more information please call ",,,,47.4844977,19.0628196,47.4844977,19.0628196,1093,9,1755,287,28,316,211,100,160,106,9,8,301,521,23,560,5,35,2315
1676,1,0,0,1391,92,15.11956522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Facsemete utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,2782,124,93,"Empty, equipped",0,1,0,1,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,1,1,-1,-1,"Madárhegy legszebb panorámája! 

Gyönyörű frissen kész lakás lett kiadó. Csendes és zöldövezeti lakóparki környezetben  15 percre a belvárostól 3 erkélyes csodalakás kiadó. Irodának, otthonnak egyaránt szuper lehtőség lehet. 

Industri stílusban megállmodott, kivietelezett terek , minden szobához fürdőszoba és gardrób. Minőségi otthon, stílus, terek, óriás körerkélyek egy kandalóal megfejelve. Mi kell még? ",,,,47.4705922,18.9891339,47.4705922,18.9891339,1112,11,50,61,2,15,33,6,12,18,0,0,5,27,7,340,0,10,699
1677,1,0,0,556,70,7.942857143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tungsram utca,"
                1 room                 + 2 half room            ",1,2,Block Apartment,0,1,1113,6,-1,Partly furnished,0,0,1,0,3,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,At least one year,-1,-1,-1,-1,-1,-1,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.635 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.970 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.363 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.137 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.137 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.137 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.321 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.180 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.576 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.576 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.576 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.576 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.576 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.576 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.576 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.080 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.629 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.624 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.624 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.350 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.445 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.518 km )Közép-Európai Egyetem - KEE ( 0.778 km )Károli Gáspár Református Egyetem - KRE ( 0.837 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.921 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.253 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.929 km )McDaniel College - MCDC ( 1.864 km )Magyar Képzőművészeti Egyetem - MKE ( 1.426 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.989 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.790 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.647 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.948 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.757 km )Semmelweis Egyetem - SE ( 1.257 km )Semmelweis Egyetem - SE ÁOK ( 1.257 km )Semmelweis Egyetem - SE EFK ( 0.740 km )Semmelweis Egyetem - SE FOK ( 1.257 km )Semmelweis Egyetem - SE GYTK ( 1.257 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.636 km )Szent István Egyetem - SZIE ÁOTK ( 1.727 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.531 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.927 km )Central European University - CEU ( 0.778 km )

                    More
                    



",47.5778015,19.1077794,47.5778015,19.1077794,1046,4,93,80,1,27,49,2,7,29,3,5,6,13,4,273,0,30,463
1678,1,0,0,1113,107,10.40186916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tinódi utca,"
                1 room                            ",1,0,Brick Apartment,1,0,2226,62,114,"Empty, furnished as well",1,0,0,1,5,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,budapestalberletek.alberlet.hu,,,,47.4792542,19.0702872,47.4792542,19.0702872,1095,9,1284,247,20,232,166,83,125,98,9,8,256,410,17,506,2,29,2051
1679,1,0,0,773,89,8.685393258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rippl-Rónai utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1546,77,31,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,,,"Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.704 km )Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 1.240 km )Közép-Európai Egyetem - KEE ( 1.494 km )Semmelweis Egyetem - SE TSK ( 0.973 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.970 km )Central European University - CEU ( 1.494 km )

                    More
                    



",47.5141035,19.0744606,47.5141035,19.0744606,1062,6,1430,192,13,262,201,86,112,71,21,21,175,440,22,391,7,49,1336
1680,1,0,0,1800,123,14.63414634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nagy Ignác utca,"
                3 rooms                 + 1 half room            ",3,1,Brick Apartment,1,0,3600,62,139,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,,,"Gábor Dénes Főiskola - GDF ( 0.809 km )Számalk Rt. School of Economic Studies - SES ( 1.497 km )
",47.5091196,19.052481,47.5091196,19.052481,1055,5,1968,245,32,366,237,132,143,104,22,20,395,636,21,451,8,36,2360
1681,1,0,0,495,67,7.388059701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murányi utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,989,62,31,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,,,,47.5055317,19.0832444,47.5055317,19.0832444,1078,7,1454,245,21,251,211,83,121,91,22,14,234,386,28,468,5,39,1365
1682,1,0,0,464,38,12.21052632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Magyar utca,"
                1 room                            ",1,0,Brick Apartment,1,0,1391,124,31,"Furnished, equipped",1,1,0,0,2,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,-1,-1,1,-1,-1,www.centralhome.hu,,,,47.4919704,19.0604959,47.4919704,19.0604959,1053,5,2036,337,33,363,227,124,152,126,18,15,364,624,20,501,5,39,2534
1683,1,0,0,819,80,10.2375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hűvösvölgyi út,"
                2 rooms                 + 2 half room            ",2,2,Brick Apartment,1,0,1638,77,-1,"Empty, equipped",0,1,0,1,1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,-1,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.027 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.726 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.726 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.726 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.667 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.522 km )Budapesti Műszaki Főiskola - BMF BGK ( 0.381 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.447 km )Baptista Teológiai Akadémia - BTA ( 1.837 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.417 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.417 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.227 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.107 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 0.849 km )Károli Gáspár Református Egyetem - KRE ( 1.306 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.044 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.368 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.317 km )McDaniel College - MCDC ( 1.003 km )Magyar Képzőművészeti Egyetem - MKE ( 1.575 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.523 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.895 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.580 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.905 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.901 km )Semmelweis Egyetem - SE ( 1.121 km )Semmelweis Egyetem - SE ÁOK ( 1.121 km )Semmelweis Egyetem - SE EFK ( 0.767 km )Semmelweis Egyetem - SE FOK ( 1.121 km )Semmelweis Egyetem - SE GYTK ( 1.121 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.811 km )Szent István Egyetem - SZIE ÁOTK ( 0.944 km )Szent István Egyetem - SZIE-YMÉK ( 1.915 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.828 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.584 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.066 km )

                    More
                    



",47.523773,18.986926,47.523773,18.986926,1021,2,55,70,2,21,93,5,2,19,0,2,17,8,5,154,0,20,559
1684,1,0,0,618,66,9.363636364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Visegrádi utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1237,77,40,"Furnished, equipped",1,1,0,0,2,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,arenda.alberlet.hu,,,,47.5212672,19.0596086,47.5212672,19.0596086,1132,13,1157,164,18,204,175,60,90,70,18,18,218,438,18,434,6,48,1491
1685,1,0,0,464,50,9.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San Marco utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,927,31,46,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,"Apartment for rent for long time (min. 1 year), 50 sqm, furnished, mechanized with 2 bedrooms in district 3, San Marco utca. The apartment is on the 2nd floor (no elevator), with street view, and a 5 sqm balcony. Air-conditioned (fan-coil), front  door newly replaced. 
Apartment is located N-E, with 2 separate bedrooms, a separate kitchen and dining room, bathroom (bathtub, washing machine) and a separate toilet. 
The sofa in the living room can be pulled out. The kitchen is completely new, mechanized (fridge, freezer, microwave, gas stove, oven) 
Monthly common cost: 15.000 HUF (for 1 person, which includes water consumption), garden care: 6.000 HUF / year, electricity and gas to be paid according to usage 
Not pet friendly 
2 months deposit and first month rent is needed upon moving (contract with notary) 
",,,"Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.930 km )Budapest Kortárstánc Főiskola - BHF ( 1.650 km )Budapesti Műszaki Főiskola - BMF ( 1.297 km )Budapesti Műszaki Főiskola - BMF KVK ( 1.269 km )Budapesti Műszaki Főiskola - BMF NIK ( 1.297 km )Budapesti Műszaki Főiskola - BMF RKK ( 1.298 km )

                    More
                    



",47.5376292,19.0346451,47.5376292,19.0346451,1034,3,222,96,5,55,71,18,25,41,4,2,116,129,15,354,0,42,878
